iter	Accuracy	Logloss
3061	0.9948228442	0.04083372285
3062	0.9948228442	0.04081413176
3063	0.9948228442	0.04079653433
3064	0.9948228442	0.04077146921
3065	0.9948228442	0.04075793039
3066	0.9948228442	0.04075092904
3067	0.9948228442	0.04074093339
3068	0.9948228442	0.04072508123
3069	0.9948228442	0.0407001639
3070	0.9948228442	0.0406903527
3071	0.9948228442	0.04067323208
3072	0.9948228442	0.04065234911
3073	0.9948228442	0.04063512215
3074	0.9948228442	0.0406254675
3075	0.9948228442	0.04061321517
3076	0.9948228442	0.04059377666
3077	0.9948228442	0.04058317752
3078	0.9948228442	0.04056461913
3079	0.9948228442	0.04053069877
3080	0.9948228442	0.04051237884
3081	0.9948228442	0.04050714066
3082	0.9948228442	0.04048702448
3083	0.9948228442	0.04047378751
3084	0.9948228442	0.04046031293
3085	0.9948228442	0.04044478997
3086	0.9949846303	0.04042692561
3087	0.9949846303	0.04041649421
3088	0.9949846303	0.0403995404
3089	0.9949846303	0.04037817365
3090	0.9949846303	0.04035828473
3091	0.9949846303	0.04034809648
3092	0.9951464164	0.04032542288
3093	0.9951464164	0.04031760907
3094	0.9951464164	0.04030781546
3095	0.9951464164	0.04029387349
3096	0.9951464164	0.04028863717
3097	0.9951464164	0.04026423945
3098	0.9951464164	0.04023889627
3099	0.9951464164	0.04022599777
3100	0.9951464164	0.04020815561
3101	0.9951464164	0.04019562128
3102	0.9951464164	0.04018647938
3103	0.9951464164	0.04016932708
3104	0.9951464164	0.04015722505
3105	0.9951464164	0.0401389167
3106	0.9951464164	0.04010818983
3107	0.9951464164	0.04008484125
3108	0.9951464164	0.04007519243
3109	0.9951464164	0.04005043179
3110	0.9951464164	0.04003829109
3111	0.9951464164	0.04002218993
3112	0.9949846303	0.03999744547
3113	0.9949846303	0.03998384412
3114	0.9951464164	0.03996767089
3115	0.9951464164	0.03994798978
3116	0.9951464164	0.03993177387
3117	0.9951464164	0.03991301049
3118	0.9951464164	0.03988604292
3119	0.9951464164	0.0398692891
3120	0.9953082026	0.03983944509
3121	0.9953082026	0.03981760535
3122	0.9953082026	0.03980155899
3123	0.9953082026	0.03978590984
3124	0.9954699887	0.03977129045
3125	0.9954699887	0.03975415761
3126	0.9954699887	0.0397393119
3127	0.9954699887	0.03973035264
3128	0.9954699887	0.03970586347
3129	0.9954699887	0.03969567269
3130	0.9954699887	0.03967717615
3131	0.9954699887	0.03966023288
3132	0.9954699887	0.03965205485
3133	0.9954699887	0.03963975569
3134	0.9954699887	0.03962315174
3135	0.9954699887	0.03961689048
3136	0.9954699887	0.03959634559
3137	0.9954699887	0.03958379047
3138	0.9954699887	0.03956636834
3139	0.9954699887	0.03954920897
3140	0.9954699887	0.03953554095
3141	0.9954699887	0.03951548741
3142	0.9954699887	0.03950415959
3143	0.9954699887	0.03948024652
3144	0.9954699887	0.039466397
3145	0.9954699887	0.03944269639
3146	0.9954699887	0.03942541404
3147	0.9954699887	0.03940185969
3148	0.9954699887	0.03938507262
3149	0.9954699887	0.03936517966
3150	0.9954699887	0.0393566836
3151	0.9954699887	0.03934383078
3152	0.9954699887	0.03932754683
3153	0.9954699887	0.03930724989
3154	0.9954699887	0.03929669504
3155	0.9954699887	0.0392834797
3156	0.9954699887	0.03926521612
3157	0.9954699887	0.03925750792
3158	0.9954699887	0.0392454926
3159	0.9954699887	0.03923130898
3160	0.9954699887	0.03921780001
3161	0.9954699887	0.03921023953
3162	0.9954699887	0.03919515163
3163	0.9954699887	0.03916981237
3164	0.9954699887	0.03915645212
3165	0.9954699887	0.03914180567
3166	0.9954699887	0.03912836222
3167	0.9954699887	0.03910745454
3168	0.9954699887	0.03907456552
3169	0.9954699887	0.03906499266
3170	0.9954699887	0.0390517213
3171	0.9954699887	0.0390401393
3172	0.9954699887	0.0390237608
3173	0.9954699887	0.03900914853
3174	0.9954699887	0.03899196459
3175	0.9954699887	0.03897195938
3176	0.9954699887	0.0389509747
3177	0.9954699887	0.03893627458
3178	0.9954699887	0.03892049014
3179	0.9954699887	0.03890417865
3180	0.9954699887	0.03888557915
3181	0.9954699887	0.03886773153
3182	0.9954699887	0.03884618385
3183	0.9954699887	0.03882516893
3184	0.9954699887	0.03880601999
3185	0.9954699887	0.03879120642
3186	0.9954699887	0.0387813171
3187	0.9954699887	0.03876825771
3188	0.9954699887	0.03875208904
3189	0.9954699887	0.03873731513
3190	0.9954699887	0.03872874621
3191	0.9954699887	0.03870867377
3192	0.9954699887	0.03869574134
3193	0.9954699887	0.03867829373
3194	0.9954699887	0.03865986642
3195	0.9954699887	0.03864065327
3196	0.9954699887	0.03862632634
3197	0.9954699887	0.03861637109
3198	0.9954699887	0.0386014506
3199	0.9954699887	0.03858783566
3200	0.9954699887	0.03857864452
3201	0.9954699887	0.03855674044
3202	0.9954699887	0.03854469135
3203	0.9954699887	0.03852663626
3204	0.9954699887	0.03850313733
3205	0.9954699887	0.03848580195
3206	0.9954699887	0.0384746211
3207	0.9954699887	0.0384571605
3208	0.9954699887	0.03842835238
3209	0.9954699887	0.03841739063
3210	0.9954699887	0.03839300591
3211	0.9954699887	0.03837591772
3212	0.9954699887	0.0383599229
3213	0.9954699887	0.03834191659
3214	0.9954699887	0.03832932639
3215	0.9954699887	0.03832462076
3216	0.9954699887	0.03830357098
3217	0.9954699887	0.03828497946
3218	0.9954699887	0.0382655524
3219	0.9954699887	0.03824910239
3220	0.9954699887	0.03823828873
3221	0.9954699887	0.03821171874
3222	0.9954699887	0.03818739224
3223	0.9954699887	0.03816988646
3224	0.9954699887	0.03814293697
3225	0.9954699887	0.03813045538
3226	0.9954699887	0.03812184307
3227	0.9954699887	0.0381059926
3228	0.9954699887	0.03809036461
3229	0.9954699887	0.0380678342
3230	0.9954699887	0.03804880437
3231	0.9954699887	0.03803803542
3232	0.9954699887	0.0380210056
3233	0.9954699887	0.03800810351
3234	0.9954699887	0.03799635277
3235	0.9954699887	0.03798286512
3236	0.9954699887	0.03797211073
3237	0.9954699887	0.03796361317
3238	0.9954699887	0.03794079856
3239	0.9954699887	0.03792760676
3240	0.9954699887	0.03791856942
3241	0.9954699887	0.03790768887
3242	0.9954699887	0.03789361678
3243	0.9954699887	0.03788001024
3244	0.9954699887	0.03787539991
3245	0.9954699887	0.03786059493
3246	0.9954699887	0.03783839092
3247	0.9954699887	0.03782644255
3248	0.9954699887	0.03781389526
3249	0.9954699887	0.03779641758
3250	0.9954699887	0.03778870332
3251	0.9954699887	0.03776668573
3252	0.9954699887	0.03774638253
3253	0.9954699887	0.03772904281
3254	0.9954699887	0.03772383835
3255	0.9954699887	0.03771304736
3256	0.9954699887	0.03769799809
3257	0.9954699887	0.03766866568
3258	0.9954699887	0.03765030114
3259	0.9954699887	0.03764090281
3260	0.9954699887	0.03763098779
3261	0.9954699887	0.03761531399
3262	0.9954699887	0.03760617919
3263	0.9954699887	0.03758990019
3264	0.9954699887	0.03757852504
3265	0.9954699887	0.03756828873
3266	0.9954699887	0.03755716493
3267	0.9954699887	0.03755018501
3268	0.9954699887	0.03753651612
3269	0.9954699887	0.03752304327
3270	0.9954699887	0.03751553855
3271	0.9954699887	0.03750014213
3272	0.9954699887	0.0374766666
3273	0.9954699887	0.03746233368
3274	0.9954699887	0.03745310958
3275	0.9954699887	0.03743608719
3276	0.9954699887	0.03741507093
3277	0.9954699887	0.03740139796
3278	0.9954699887	0.037395083
3279	0.9954699887	0.03737568666
3280	0.9954699887	0.03736528859
3281	0.9954699887	0.0373517377
3282	0.9954699887	0.03734265139
3283	0.9954699887	0.03732116559
3284	0.9954699887	0.0373064318
3285	0.9954699887	0.03728833288
3286	0.9954699887	0.03728324896
3287	0.9954699887	0.03727023273
3288	0.9954699887	0.03726124478
3289	0.9954699887	0.03724750153
3290	0.9954699887	0.03723195728
3291	0.9954699887	0.03721490979
3292	0.9954699887	0.03719471732
3293	0.9954699887	0.03718252051
3294	0.9954699887	0.03716943472
3295	0.9954699887	0.03714841895
3296	0.9954699887	0.03714012976
3297	0.9954699887	0.03712413347
3298	0.9954699887	0.03711656101
3299	0.9954699887	0.03709390762
3300	0.9954699887	0.03707825912
3301	0.9954699887	0.03706358983
3302	0.9954699887	0.03704461535
3303	0.9954699887	0.03702802359
3304	0.9956317748	0.0370103402
3305	0.9956317748	0.03699185302
3306	0.9956317748	0.03698142957
3307	0.9956317748	0.03696445972
3308	0.9956317748	0.03694838461
3309	0.9956317748	0.03692646013
3310	0.9956317748	0.03692149456
3311	0.9956317748	0.03690846296
3312	0.9956317748	0.03689823671
3313	0.9956317748	0.03688955583
3314	0.9956317748	0.03687712839
3315	0.9956317748	0.03686431766
3316	0.9956317748	0.03685141205
3317	0.9956317748	0.03682999022
3318	0.9956317748	0.03681768802
3319	0.9956317748	0.03680518666
3320	0.9956317748	0.03679488567
3321	0.9956317748	0.03677681235
3322	0.9956317748	0.03676587939
3323	0.9956317748	0.03675584693
3324	0.9956317748	0.03673349432
3325	0.9956317748	0.03670738833
3326	0.9956317748	0.03669848363
3327	0.9956317748	0.03668054071
3328	0.9956317748	0.03666608825
3329	0.9956317748	0.03665403238
3330	0.9956317748	0.0366416938
3331	0.9956317748	0.03662517375
3332	0.9957935609	0.0366130582
3333	0.9957935609	0.03659929669
3334	0.9957935609	0.03658984628
3335	0.9957935609	0.03657792882
3336	0.9957935609	0.03656710068
3337	0.9957935609	0.03655731703
3338	0.9957935609	0.0365387747
3339	0.9957935609	0.036522552
3340	0.9957935609	0.03651179747
3341	0.9957935609	0.03650668009
3342	0.9957935609	0.03649044194
3343	0.9957935609	0.03647112861
3344	0.9957935609	0.03646030811
3345	0.9957935609	0.03644146492
3346	0.9957935609	0.03642375585
3347	0.9957935609	0.03640501389
3348	0.9957935609	0.03639293945
3349	0.9957935609	0.03638142377
3350	0.9957935609	0.03636252058
3351	0.9957935609	0.03634186473
3352	0.9957935609	0.03633340218
3353	0.9957935609	0.03632052941
3354	0.9957935609	0.03630091184
3355	0.9957935609	0.03628101775
3356	0.9957935609	0.03626675015
3357	0.9957935609	0.03625100597
3358	0.9957935609	0.03624217995
3359	0.9957935609	0.03622943224
3360	0.9957935609	0.0362121175
3361	0.9957935609	0.03619394721
3362	0.9957935609	0.036178736
3363	0.9957935609	0.03617198994
3364	0.9957935609	0.03616042338
3365	0.9957935609	0.03614144356
3366	0.9957935609	0.03613064154
3367	0.9957935609	0.03612583827
3368	0.9957935609	0.03610518694
3369	0.9957935609	0.03609216477
3370	0.9957935609	0.03607417235
3371	0.9957935609	0.03606242462
3372	0.9957935609	0.03604655528
3373	0.9957935609	0.03603412201
3374	0.9957935609	0.036021314
3375	0.9957935609	0.03600525266
3376	0.9957935609	0.03599139359
3377	0.9957935609	0.03598125387
3378	0.9957935609	0.03597101374
3379	0.9957935609	0.03596043912
3380	0.9957935609	0.035945321
3381	0.9957935609	0.03593702438
3382	0.9957935609	0.03593042556
3383	0.9957935609	0.03591562982
3384	0.9957935609	0.03590564343
3385	0.9957935609	0.03589385561
3386	0.9957935609	0.03587952754
3387	0.9957935609	0.03587536675
3388	0.9957935609	0.03586359672
3389	0.9957935609	0.0358485133
3390	0.9957935609	0.03583688179
3391	0.9957935609	0.03582892757
3392	0.9957935609	0.03581920617
3393	0.9957935609	0.03580933937
3394	0.9957935609	0.03579999102
3395	0.9957935609	0.03578397171
3396	0.9957935609	0.03577492125
3397	0.9957935609	0.03576225945
3398	0.9957935609	0.03574494176
3399	0.9957935609	0.03573508192
3400	0.9957935609	0.03572511141
3401	0.9957935609	0.0357142793
3402	0.9957935609	0.03570430668
3403	0.9957935609	0.0356912746
3404	0.995955347	0.03567321495
3405	0.995955347	0.03565839522
3406	0.995955347	0.03564464865
3407	0.995955347	0.0356359595
3408	0.995955347	0.03562529112
3409	0.995955347	0.03561786218
3410	0.995955347	0.0356065975
3411	0.995955347	0.03559591263
3412	0.995955347	0.03558603295
3413	0.995955347	0.0355711422
3414	0.995955347	0.03555646786
3415	0.995955347	0.03554571053
3416	0.995955347	0.03553734265
3417	0.995955347	0.03552091244
3418	0.995955347	0.03549913378
3419	0.995955347	0.03548902455
3420	0.995955347	0.03547971309
3421	0.995955347	0.03546824336
3422	0.995955347	0.03544893542
3423	0.995955347	0.03543251266
3424	0.995955347	0.03541532534
3425	0.995955347	0.03539394884
3426	0.995955347	0.03538769297
3427	0.995955347	0.03537307242
3428	0.995955347	0.0353521344
3429	0.995955347	0.03534211834
3430	0.995955347	0.03532684269
3431	0.995955347	0.03531165545
3432	0.995955347	0.03529645069
3433	0.995955347	0.03528552946
3434	0.995955347	0.0352772126
3435	0.995955347	0.03526239094
3436	0.995955347	0.03525336305
3437	0.995955347	0.03524127096
3438	0.995955347	0.0352257542
3439	0.995955347	0.03521673621
3440	0.995955347	0.03521087292
3441	0.995955347	0.03519924116
3442	0.995955347	0.03517780942
3443	0.995955347	0.0351664646
3444	0.995955347	0.03515938502
3445	0.995955347	0.03514211931
3446	0.995955347	0.03512664868
3447	0.995955347	0.03512253368
3448	0.995955347	0.03510847619
3449	0.995955347	0.03509967535
3450	0.995955347	0.03508878663
3451	0.995955347	0.03507426873
3452	0.995955347	0.03506646567
3453	0.995955347	0.03505436532
3454	0.995955347	0.03504249332
3455	0.995955347	0.03503851065
3456	0.995955347	0.03502537309
3457	0.995955347	0.03501560965
3458	0.995955347	0.0349984517
3459	0.995955347	0.03497839545
3460	0.995955347	0.0349624898
3461	0.995955347	0.03493950102
3462	0.995955347	0.03492487964
3463	0.995955347	0.03491528233
3464	0.995955347	0.03490002467
3465	0.995955347	0.03488566961
3466	0.995955347	0.0348762033
3467	0.995955347	0.03487017368
3468	0.995955347	0.0348536278
3469	0.995955347	0.0348391738
3470	0.995955347	0.03482588339
3471	0.995955347	0.03481295262
3472	0.995955347	0.03479911333
3473	0.995955347	0.03478625005
3474	0.995955347	0.03477365647
3475	0.995955347	0.0347618986
3476	0.995955347	0.03475708619
3477	0.995955347	0.03473768272
3478	0.995955347	0.03471829516
3479	0.995955347	0.03470349339
3480	0.995955347	0.03469553121
3481	0.995955347	0.03467720523
3482	0.995955347	0.03466792996
3483	0.995955347	0.03464808493
3484	0.995955347	0.03463369942
3485	0.995955347	0.03462167685
3486	0.995955347	0.03460896983
3487	0.995955347	0.03459891858
3488	0.995955347	0.03458405324
3489	0.995955347	0.0345633479
3490	0.995955347	0.03454894696
3491	0.995955347	0.03453948188
3492	0.995955347	0.03453359865
3493	0.995955347	0.03452160572
3494	0.995955347	0.03450542328
3495	0.9961171331	0.03449372305
3496	0.9961171331	0.03447982252
3497	0.9962789193	0.03446377676
3498	0.9962789193	0.03444347745
3499	0.9962789193	0.0344276898
3500	0.9962789193	0.03441506944
3501	0.9962789193	0.03439867968
3502	0.9962789193	0.03438517695
3503	0.9962789193	0.03437415921
3504	0.9962789193	0.03436300675
3505	0.9962789193	0.03435237106
3506	0.9962789193	0.03434509193
3507	0.9962789193	0.03432765309
3508	0.9962789193	0.03431615101
3509	0.9962789193	0.03430336769
3510	0.9962789193	0.03428300953
3511	0.9962789193	0.03427024769
3512	0.9962789193	0.03425147847
3513	0.9962789193	0.03423871203
3514	0.9962789193	0.03423025388
3515	0.9962789193	0.03421343665
3516	0.9962789193	0.03420313879
3517	0.9962789193	0.0341883658
3518	0.9962789193	0.03417573748
3519	0.9962789193	0.0341595523
3520	0.9962789193	0.03415066535
3521	0.9962789193	0.03413626033
3522	0.9962789193	0.0341185419
3523	0.9962789193	0.03410867795
3524	0.9962789193	0.03409550164
3525	0.9962789193	0.03408249159
3526	0.9962789193	0.0340787193
3527	0.9962789193	0.03406159837
3528	0.9962789193	0.03404290027
3529	0.9962789193	0.03403132847
3530	0.9962789193	0.03401644521
3531	0.9962789193	0.03400393169
3532	0.9962789193	0.03399286955
3533	0.9962789193	0.03398717851
3534	0.9962789193	0.03397427098
3535	0.9962789193	0.03396555825
3536	0.9962789193	0.03394667788
3537	0.9962789193	0.03393542794
3538	0.9962789193	0.03392655587
3539	0.9962789193	0.03390803111
3540	0.9962789193	0.03388845953
3541	0.9962789193	0.03387995178
3542	0.9962789193	0.03386956959
3543	0.9962789193	0.0338582228
3544	0.9962789193	0.03384841378
3545	0.9962789193	0.03383856792
3546	0.9962789193	0.03382677779
3547	0.9962789193	0.03380721347
3548	0.9962789193	0.03380159534
3549	0.9962789193	0.03379342157
3550	0.9962789193	0.03378392056
3551	0.9962789193	0.03377122566
3552	0.9962789193	0.03376520633
3553	0.9962789193	0.03375519991
3554	0.9962789193	0.03373598857
3555	0.9962789193	0.03372644123
3556	0.9962789193	0.03371005016
3557	0.9962789193	0.03369605052
3558	0.9962789193	0.03368392814
3559	0.9962789193	0.03366327645
3560	0.9962789193	0.03365569265
3561	0.9962789193	0.03364145423
3562	0.9962789193	0.03363099233
3563	0.9962789193	0.03361277073
3564	0.9962789193	0.03359934723
3565	0.9962789193	0.03358406536
3566	0.9962789193	0.0335721532
3567	0.9962789193	0.03356435753
3568	0.9962789193	0.03355529361
3569	0.9964407054	0.03354727571
3570	0.9966024915	0.03354112024
3571	0.9964407054	0.03352472496
3572	0.9964407054	0.03351420431
3573	0.9964407054	0.03350096029
3574	0.9964407054	0.03349133151
3575	0.9964407054	0.03348236284
3576	0.9966024915	0.03347007793
3577	0.9966024915	0.03346219498
3578	0.9966024915	0.03345290993
3579	0.9966024915	0.03344340486
3580	0.9966024915	0.0334331646
3581	0.9966024915	0.0334205186
3582	0.9966024915	0.03340510047
3583	0.9966024915	0.03338950818
3584	0.9966024915	0.03337946119
3585	0.9966024915	0.03336935666
3586	0.9966024915	0.03335158361
3587	0.9966024915	0.03333767743
3588	0.9966024915	0.03332461465
3589	0.9966024915	0.03331164757
3590	0.9966024915	0.03330084358
3591	0.9966024915	0.03328192606
3592	0.9966024915	0.03327440496
3593	0.9966024915	0.03326319797
3594	0.9966024915	0.03324810009
3595	0.9966024915	0.03323870379
3596	0.9966024915	0.03322669064
3597	0.9966024915	0.03321142878
3598	0.9966024915	0.03320427706
3599	0.9966024915	0.03319156279
3600	0.9966024915	0.03317645773
3601	0.9966024915	0.03316090951
3602	0.9966024915	0.0331512621
3603	0.9966024915	0.03313929726
3604	0.9966024915	0.03313290683
3605	0.9966024915	0.03311650145
3606	0.9966024915	0.03310349709
3607	0.9966024915	0.03308496293
3608	0.9966024915	0.03307038807
3609	0.9966024915	0.03305191624
3610	0.9966024915	0.03304095336
3611	0.9969260637	0.03303284493
3612	0.9967642776	0.03301956414
3613	0.9967642776	0.03301048339
3614	0.9967642776	0.03299931078
3615	0.9967642776	0.03298678679
3616	0.9967642776	0.03297881396
3617	0.9967642776	0.03296846643
3618	0.9967642776	0.03295268611
3619	0.9967642776	0.03294268803
3620	0.9967642776	0.03292932465
3621	0.9969260637	0.0329183612
3622	0.9967642776	0.03290551944
3623	0.9967642776	0.03289374681
3624	0.9967642776	0.03287768457
3625	0.9967642776	0.03286739798
3626	0.9967642776	0.032862804
3627	0.9967642776	0.03285611368
3628	0.9969260637	0.03284813213
3629	0.9969260637	0.03283349213
3630	0.9970878499	0.03282035257
3631	0.9970878499	0.03281076845
3632	0.9970878499	0.03280154507
3633	0.9970878499	0.03278978056
3634	0.9970878499	0.03278095166
3635	0.9970878499	0.03276542218
3636	0.9970878499	0.03275165408
3637	0.9970878499	0.03273313636
3638	0.9970878499	0.0327214185
3639	0.9970878499	0.03270970536
3640	0.9970878499	0.03268690599
3641	0.9970878499	0.03267032493
3642	0.9970878499	0.03265469919
3643	0.9970878499	0.03264520602
3644	0.9970878499	0.03263260885
3645	0.9970878499	0.03261570239
3646	0.9970878499	0.03259551089
3647	0.9970878499	0.03258722331
3648	0.9970878499	0.03257280147
3649	0.9970878499	0.03256079378
3650	0.9970878499	0.03255498838
3651	0.9970878499	0.03254451726
3652	0.9970878499	0.03253120881
3653	0.9970878499	0.03251914229
3654	0.9970878499	0.03251043077
3655	0.9970878499	0.03250275442
3656	0.9970878499	0.03248568495
3657	0.9970878499	0.03246389626
3658	0.9970878499	0.03245050216
3659	0.9970878499	0.03244445134
3660	0.9970878499	0.03243866284
3661	0.9970878499	0.03242208621
3662	0.997249636	0.03240874075
3663	0.997249636	0.03239388787
3664	0.997249636	0.03237702159
3665	0.997249636	0.03236845086
3666	0.997249636	0.03235993431
3667	0.997249636	0.0323441883
3668	0.997249636	0.03233232995
3669	0.997249636	0.03232046185
3670	0.997249636	0.03230894684
3671	0.997249636	0.03230021606
3672	0.997249636	0.03228965509
3673	0.997249636	0.03228167038
3674	0.997249636	0.03226599983
3675	0.997249636	0.03225765535
3676	0.997249636	0.03225040595
3677	0.997249636	0.03223937966
3678	0.997249636	0.0322296421
3679	0.997249636	0.03221562414
3680	0.997249636	0.03220243091
3681	0.997249636	0.03219583329
3682	0.997249636	0.03218974443
3683	0.997249636	0.03217813072
3684	0.997249636	0.03216186624
3685	0.997249636	0.03215377798
3686	0.997249636	0.03213843868
3687	0.997249636	0.03212981171
3688	0.997249636	0.03211931824
3689	0.997249636	0.03211215903
3690	0.997249636	0.03209279456
3691	0.997249636	0.03207665995
3692	0.997249636	0.03206421938
3693	0.997249636	0.03205799218
3694	0.997249636	0.03204598975
3695	0.997249636	0.03202984352
3696	0.997249636	0.03201553668
3697	0.997249636	0.03199987263
3698	0.997249636	0.03198839221
3699	0.997249636	0.03197087821
3700	0.997249636	0.03195792054
3701	0.997249636	0.03194693149
3702	0.997249636	0.03193842203
3703	0.997249636	0.0319283211
3704	0.997249636	0.03192286991
3705	0.997249636	0.03191780883
3706	0.997249636	0.03191006477
3707	0.997249636	0.03190061094
3708	0.997249636	0.03189172326
3709	0.997249636	0.03188526666
3710	0.997249636	0.03186522992
3711	0.997249636	0.03185138426
3712	0.997249636	0.03183676984
3713	0.997249636	0.03182830407
3714	0.997249636	0.03181756785
3715	0.997249636	0.03179895348
3716	0.997249636	0.03179236596
3717	0.997249636	0.03178552189
3718	0.997249636	0.03177610449
3719	0.997249636	0.03176583358
3720	0.997249636	0.03175185697
3721	0.997249636	0.03174600515
3722	0.997249636	0.03173472195
3723	0.997249636	0.03172281106
3724	0.9974114221	0.03171118361
3725	0.9974114221	0.0317048171
3726	0.9974114221	0.03169432584
3727	0.9974114221	0.03167737639
3728	0.9974114221	0.03166236832
3729	0.9974114221	0.03165139508
3730	0.9974114221	0.03163296001
3731	0.9974114221	0.03162295098
3732	0.9974114221	0.0316148414
3733	0.9974114221	0.03159788957
3734	0.9974114221	0.031587392
3735	0.9974114221	0.03157640112
3736	0.9974114221	0.03156549014
3737	0.9974114221	0.03155022731
3738	0.9974114221	0.03154313526
3739	0.9974114221	0.03152628432
3740	0.9974114221	0.03151755212
3741	0.9974114221	0.03150630538
3742	0.9974114221	0.03148935868
3743	0.9974114221	0.0314761908
3744	0.9974114221	0.03146845065
3745	0.9974114221	0.03145304111
3746	0.9974114221	0.03143886787
3747	0.9974114221	0.03142887204
3748	0.9974114221	0.03141486507
3749	0.9974114221	0.03140304951
3750	0.9974114221	0.0313965053
3751	0.9974114221	0.03138362184
3752	0.9974114221	0.03137378855
3753	0.9974114221	0.03136130307
3754	0.9974114221	0.03135295811
3755	0.9974114221	0.03134399835
3756	0.9974114221	0.03133344834
3757	0.9974114221	0.03131661738
3758	0.9974114221	0.0313104047
3759	0.9974114221	0.03129547494
3760	0.9974114221	0.0312831155
3761	0.9974114221	0.03127241825
3762	0.9974114221	0.03125859737
3763	0.9974114221	0.03124788551
3764	0.9974114221	0.03123380849
3765	0.9974114221	0.03122089923
3766	0.9974114221	0.03121197801
3767	0.9974114221	0.03120344861
3768	0.9974114221	0.03119474494
3769	0.9974114221	0.03118871935
3770	0.9974114221	0.03117987126
3771	0.9974114221	0.03117116123
3772	0.9974114221	0.03116152728
3773	0.9974114221	0.03115473951
3774	0.9974114221	0.03114188515
3775	0.9974114221	0.03113675781
3776	0.9974114221	0.03112418985
3777	0.9974114221	0.03111678791
3778	0.9974114221	0.03110738242
3779	0.9974114221	0.0310985936
3780	0.9974114221	0.03108795434
3781	0.9974114221	0.03107356789
3782	0.9974114221	0.03106301307
3783	0.9975732082	0.03105032183
3784	0.9975732082	0.03104206482
3785	0.9975732082	0.03102775713
3786	0.9975732082	0.03101741586
3787	0.9975732082	0.03100115113
3788	0.9975732082	0.03098961067
3789	0.9975732082	0.03097655148
3790	0.9975732082	0.03096845725
3791	0.9975732082	0.03095444559
3792	0.9975732082	0.03093987653
3793	0.9975732082	0.03092951285
3794	0.9975732082	0.0309206265
3795	0.9975732082	0.03091288258
3796	0.9975732082	0.03090324159
3797	0.9975732082	0.03089245099
3798	0.9975732082	0.03087892221
3799	0.9975732082	0.03086900342
3800	0.9975732082	0.03086128062
3801	0.9975732082	0.03085063831
3802	0.9975732082	0.03084148394
3803	0.9975732082	0.03082858693
3804	0.9975732082	0.03081481355
3805	0.9975732082	0.03080240015
3806	0.9975732082	0.03079517389
3807	0.9975732082	0.03078494801
3808	0.9975732082	0.03077605551
3809	0.9975732082	0.03076353496
3810	0.9975732082	0.03075106242
3811	0.9975732082	0.0307350493
3812	0.9975732082	0.03072514959
3813	0.9975732082	0.03071306004
3814	0.9975732082	0.03070113681
3815	0.9975732082	0.03068556772
3816	0.9975732082	0.03067055389
3817	0.9975732082	0.03066152984
3818	0.9975732082	0.03065145935
3819	0.9975732082	0.03064598215
3820	0.9975732082	0.03062829788
3821	0.9975732082	0.03062159559
3822	0.9975732082	0.03061198376
3823	0.9975732082	0.03059920317
3824	0.9975732082	0.03058682202
3825	0.9975732082	0.03057654529
3826	0.9975732082	0.03056848403
3827	0.9975732082	0.03055884014
3828	0.9975732082	0.03054621913
3829	0.9975732082	0.03053694822
3830	0.9975732082	0.03052755324
3831	0.9975732082	0.03051975804
3832	0.9975732082	0.03050664975
3833	0.9975732082	0.03048569622
3834	0.9975732082	0.03047804378
3835	0.9975732082	0.03046799198
3836	0.9975732082	0.03045861922
3837	0.9975732082	0.03044887034
3838	0.9975732082	0.03044403061
3839	0.9975732082	0.03043379262
3840	0.9975732082	0.03042595227
3841	0.9975732082	0.03041408528
3842	0.9975732082	0.0304040444
3843	0.9975732082	0.03038982591
3844	0.9975732082	0.03037769594
3845	0.9975732082	0.03036912921
3846	0.9975732082	0.03036117205
3847	0.9975732082	0.03035076688
3848	0.9975732082	0.0303413142
3849	0.9975732082	0.03032993181
3850	0.9975732082	0.03031771454
3851	0.9975732082	0.03030562175
3852	0.9975732082	0.03029410933
3853	0.9975732082	0.03028513575
3854	0.9975732082	0.03027126575
3855	0.9975732082	0.03025531272
3856	0.9975732082	0.03024891573
3857	0.9975732082	0.03023179679
3858	0.9975732082	0.03022203724
3859	0.9975732082	0.03021274137
3860	0.9975732082	0.0302037241
3861	0.9975732082	0.03018955514
3862	0.9975732082	0.03018068776
3863	0.9975732082	0.03016566896
3864	0.9975732082	0.03016175593
3865	0.9975732082	0.03014933366
3866	0.9975732082	0.0301384132
3867	0.9975732082	0.03012253491
3868	0.9975732082	0.03010960385
3869	0.9975732082	0.03010059377
3870	0.9975732082	0.03008569219
3871	0.9975732082	0.03007789164
3872	0.9975732082	0.03007146376
3873	0.9975732082	0.03005796425
3874	0.9975732082	0.03004835423
3875	0.9975732082	0.03003702078
3876	0.9975732082	0.03001751822
3877	0.9975732082	0.03000857596
3878	0.9975732082	0.03000025092
3879	0.9975732082	0.0299912665
3880	0.9975732082	0.02997112713
3881	0.9975732082	0.02996071885
3882	0.9975732082	0.02994088657
3883	0.9975732082	0.02993340836
3884	0.9975732082	0.0299279745
3885	0.9975732082	0.02991111581
3886	0.9975732082	0.02989686707
3887	0.9975732082	0.02989175871
3888	0.9975732082	0.02988780691
3889	0.9975732082	0.02988010956
3890	0.9975732082	0.02986447051
3891	0.9975732082	0.02985834748
3892	0.9975732082	0.02984695068
