iter	Passed	Remaining
1664	59903	155965
1665	59935	155918
1666	59968	155874
1667	60006	155845
1668	60041	155806
1669	60073	155759
1670	60104	155711
1671	60136	155665
1672	60169	155621
1673	60203	155580
1674	60242	155551
1675	60276	155511
1676	60308	155464
1677	60340	155417
1678	60380	155393
1679	60421	155369
1680	60468	155363
1681	60524	155378
1682	60579	155391
1683	60617	155358
1684	60649	155313
1685	60685	155277
1686	60725	155251
1687	60758	155206
1688	60790	155161
1689	60822	155114
1690	60855	155072
1691	60888	155027
1692	60926	154997
1693	60962	154960
1694	60996	154919
1695	61027	154872
1696	61059	154825
1697	61091	154780
1698	61130	154751
1699	61163	154708
1700	61196	154663
1701	61229	154620
1702	61260	154573
1703	61293	154527
1704	61333	154502
1705	61365	154457
1706	61396	154409
1707	61429	154366
1708	61461	154320
1709	61493	154272
1710	61532	154243
1711	61567	154207
1712	61599	154161
1713	61631	154114
1714	61663	154069
1715	61695	154023
1716	61735	153997
1717	61768	153954
1718	61804	153917
1719	61837	153875
1720	61871	153832
1721	61908	153800
1722	61945	153767
1723	61976	153720
1724	62009	153674
1725	62041	153629
1726	62077	153593
1727	62109	153548
1728	62146	153515
1729	62182	153478
1730	62218	153444
1731	62254	153406
1732	62286	153363
1733	62327	153337
1734	62366	153311
1735	62399	153265
1736	62432	153222
1737	62463	153174
1738	62495	153129
1739	62527	153084
1740	62566	153056
1741	62615	153051
1742	62662	153042
1743	62707	153030
1744	62755	153023
1745	62798	153004
1746	62841	152985
1747	62879	152954
1748	62915	152917
1749	62952	152884
1750	62998	152873
1751	63034	152836
1752	63066	152792
1753	63101	152753
1754	63149	152745
1755	63209	152769
1756	63259	152765
1757	63297	152733
1758	63330	152692
1759	63371	152666
1760	63407	152632
1761	63447	152605
1762	63483	152569
1763	63518	152531
1764	63553	152491
1765	63587	152450
1766	63621	152410
1767	63656	152371
1768	63696	152344
1769	63728	152299
1770	63760	152255
1771	63794	152213
1772	63827	152170
1773	63860	152128
1774	63901	152104
1775	63936	152066
1776	63971	152027
1777	64005	151986
1778	64037	151941
1779	64073	151905
1780	64108	151866
1781	64140	151820
1782	64172	151775
1783	64206	151734
1784	64241	151697
1785	64278	151662
1786	64318	151636
1787	64353	151598
1788	64387	151558
1789	64426	151528
1790	64459	151485
1791	64495	151448
1792	64530	151411
1793	64562	151365
1794	64594	151320
1795	64626	151274
1796	64658	151228
1797	64689	151182
1798	64729	151155
1799	64762	151112
1800	64794	151068
1801	64830	151030
1802	64864	150989
1803	64899	150951
1804	64940	150927
1805	64981	150904
1806	65013	150859
1807	65047	150818
1808	65079	150772
1809	65110	150725
1810	65143	150683
1811	65184	150657
1812	65220	150622
1813	65254	150582
1814	65295	150557
1815	65331	150520
1816	65366	150484
1817	65402	150446
1818	65438	150410
1819	65472	150371
1820	65505	150329
1821	65538	150284
1822	65582	150267
1823	65618	150232
1824	65650	150185
1825	65682	150141
1826	65713	150094
1827	65745	150048
1828	65777	150004
1829	65824	149993
1830	65867	149974
1831	65911	149955
1832	65945	149915
1833	65979	149874
1834	66011	149829
1835	66048	149797
1836	66085	149763
1837	66117	149716
1838	66149	149672
1839	66181	149627
1840	66214	149584
1841	66246	149540
1842	66287	149516
1843	66321	149475
1844	66355	149435
1845	66390	149395
1846	66425	149357
1847	66460	149321
1848	66496	149284
1849	66542	149271
1850	66586	149253
1851	66620	149211
1852	66651	149166
1853	66683	149119
1854	66718	149083
1855	66754	149046
1856	66786	149002
1857	66819	148958
1858	66851	148913
1859	66882	148867
1860	66918	148831
1861	66962	148813
1862	66998	148776
1863	67033	148739
1864	67068	148702
1865	67103	148663
1866	67137	148623
1867	67175	148592
1868	67217	148568
1869	67251	148528
1870	67286	148491
1871	67325	148461
1872	67360	148423
1873	67403	148402
1874	67440	148368
1875	67476	148333
1876	67514	148301
1877	67548	148260
1878	67580	148215
1879	67616	148180
1880	67653	148147
1881	67686	148105
1882	67719	148062
1883	67752	148019
1884	67784	147975
1885	67819	147937
1886	67859	147910
1887	67896	147876
1888	67930	147836
1889	67966	147800
1890	68003	147766
1891	68042	147738
1892	68081	147708
1893	68115	147667
1894	68149	147628
1895	68185	147591
1896	68220	147553
1897	68257	147520
1898	68297	147492
1899	68329	147448
1900	68361	147404
1901	68403	147380
1902	68438	147343
1903	68479	147317
1904	68514	147279
1905	68555	147254
1906	68590	147216
1907	68622	147171
1908	68655	147129
1909	68691	147094
1910	68728	147059
1911	68763	147020
1912	68795	146976
1913	68827	146932
1914	68860	146889
1915	68891	146843
1916	68930	146813
1917	68962	146770
1918	68995	146726
1919	69027	146683
1920	69059	146638
1921	69091	146595
1922	69123	146551
1923	69161	146518
1924	69200	146489
1925	69239	146458
1926	69280	146435
1927	69316	146397
1928	69348	146353
1929	69388	146326
1930	69423	146289
1931	69456	146246
1932	69491	146208
1933	69523	146163
1934	69556	146121
1935	69589	146079
1936	69627	146048
1937	69659	146004
1938	69692	145961
1939	69724	145918
1940	69758	145879
1941	69793	145840
1942	69830	145807
1943	69866	145771
1944	69902	145735
1945	69937	145698
1946	69971	145656
1947	70009	145626
1948	70046	145592
1949	70079	145550
1950	70113	145509
1951	70146	145467
1952	70179	145426
1953	70214	145388
1954	70253	145357
1955	70286	145317
1956	70318	145271
1957	70351	145231
1958	70384	145187
1959	70417	145145
1960	70456	145116
1961	70489	145074
1962	70521	145031
1963	70554	144988
1964	70586	144944
1965	70618	144900
1966	70657	144870
1967	70690	144830
1968	70722	144785
1969	70755	144743
1970	70787	144699
1971	70818	144653
1972	70860	144630
1973	70892	144585
1974	70924	144542
1975	70957	144501
1976	70990	144458
1977	71026	144422
1978	71064	144390
1979	71096	144347
1980	71128	144304
1981	71161	144261
1982	71194	144219
1983	71227	144178
1984	71267	144149
1985	71299	144106
1986	71330	144061
1987	71363	144019
1988	71395	143976
1989	71427	143932
1990	71466	143902
1991	71501	143864
1992	71534	143823
1993	71566	143779
1994	71598	143735
1995	71630	143692
1996	71668	143659
1997	71700	143615
1998	71731	143571
1999	71763	143526
2000	71795	143482
2001	71827	143440
2002	71866	143409
2003	71901	143372
2004	71934	143329
2005	71967	143289
2006	72000	143248
2007	72032	143204
2008	72064	143161
2009	72105	143134
2010	72137	143091
2011	72169	143047
2012	72201	143004
2013	72233	142961
2014	72265	142916
2015	72297	142873
2016	72337	142844
2017	72373	142811
2018	72408	142773
2019	72442	142734
2020	72477	142695
2021	72511	142656
2022	72549	142623
2023	72588	142594
2024	72623	142557
2025	72658	142519
2026	72691	142479
2027	72727	142442
2028	72766	142413
2029	72806	142385
2030	72842	142349
2031	72878	142313
2032	72911	142273
2033	72944	142230
2034	72983	142201
2035	73020	142167
2036	73054	142127
2037	73088	142088
2038	73122	142049
2039	73158	142012
2040	73192	141974
2041	73232	141945
2042	73264	141902
2043	73297	141861
2044	73330	141820
2045	73364	141780
2046	73396	141737
2047	73435	141707
2048	73467	141664
2049	73501	141624
2050	73533	141581
2051	73566	141540
2052	73599	141498
2053	73641	141474
2054	73675	141434
2055	73707	141391
2056	73739	141348
2057	73770	141304
2058	73805	141266
2059	73843	141234
2060	73875	141191
2061	73908	141149
2062	73940	141106
2063	73972	141063
2064	74003	141019
2065	74043	140990
2066	74075	140947
2067	74108	140905
2068	74141	140864
2069	74173	140822
2070	74205	140779
2071	74237	140736
2072	74278	140709
2073	74310	140666
2074	74342	140623
2075	74374	140581
2076	74406	140538
2077	74438	140494
2078	74469	140450
2079	74508	140419
2080	74540	140376
2081	74572	140332
2082	74604	140290
2083	74636	140248
2084	74668	140205
2085	74701	140162
2086	74739	140131
2087	74772	140090
2088	74804	140048
2089	74838	140008
2090	74871	139967
2091	74903	139924
2092	74936	139883
2093	74978	139858
2094	75011	139819
2095	75043	139776
2096	75076	139735
2097	75108	139692
2098	75141	139650
2099	75174	139610
2100	75214	139581
2101	75246	139538
2102	75279	139497
2103	75311	139454
2104	75344	139413
2105	75377	139372
2106	75409	139330
2107	75447	139299
2108	75483	139262
2109	75516	139221
2110	75547	139178
2111	75580	139136
2112	75614	139097
2113	75647	139056
2114	75685	139024
2115	75717	138982
2116	75749	138940
2117	75785	138903
2118	75817	138860
2119	75849	138818
2120	75881	138776
2121	75922	138749
2122	75954	138707
2123	75987	138667
2124	76019	138623
2125	76051	138580
2126	76082	138537
2127	76114	138493
2128	76158	138474
2129	76220	138484
2130	76258	138453
2131	76290	138411
2132	76323	138370
2133	76356	138329
2134	76398	138304
2135	76430	138262
2136	76462	138219
2137	76496	138180
2138	76528	138138
2139	76560	138095
2140	76593	138053
2141	76638	138034
2142	76670	137993
2143	76704	137953
2144	76736	137910
2145	76768	137868
2146	76801	137826
2147	76833	137785
2148	76870	137752
2149	76906	137716
2150	76938	137673
2151	76971	137632
2152	77003	137590
2153	77035	137547
2154	77067	137505
2155	77106	137475
2156	77143	137442
2157	77184	137415
2158	77217	137374
2159	77250	137334
2160	77283	137293
2161	77318	137256
2162	77356	137223
2163	77389	137183
2164	77422	137143
2165	77455	137102
2166	77488	137061
2167	77523	137024
2168	77562	136994
2169	77594	136953
2170	77627	136911
2171	77660	136870
2172	77692	136829
2173	77725	136788
2174	77765	136760
2175	77799	136720
2176	77831	136679
2177	77865	136640
2178	77897	136597
2179	77931	136558
2180	77968	136525
2181	78004	136489
2182	78037	136448
2183	78071	136410
2184	78105	136371
2185	78141	136337
2186	78181	136308
2187	78216	136270
2188	78249	136230
2189	78283	136191
2190	78315	136150
2191	78351	136113
2192	78389	136082
2193	78422	136042
2194	78454	136000
2195	78486	135958
2196	78519	135917
2197	78550	135872
2198	78593	135850
2199	78632	135819
2200	78676	135798
2201	78714	135766
2202	78753	135736
2203	78793	135708
2204	78834	135681
2205	78869	135644
2206	78910	135617
2207	78949	135587
2208	78984	135549
2209	79025	135524
2210	79060	135487
2211	79093	135445
2212	79126	135404
2213	79158	135363
2214	79191	135321
2215	79223	135280
2216	79263	135251
2217	79297	135213
2218	79328	135170
2219	79360	135128
2220	79393	135087
2221	79425	135044
2222	79458	135003
2223	79498	134975
2224	79532	134937
2225	79566	134898
2226	79599	134857
2227	79631	134815
2228	79664	134775
2229	79696	134733
2230	79735	134703
2231	79767	134660
2232	79799	134618
2233	79831	134576
2234	79863	134534
2235	79896	134495
2236	79929	134454
2237	79970	134427
2238	80005	134390
2239	80037	134347
2240	80068	134305
2241	80102	134265
2242	80133	134223
2243	80165	134180
2244	80205	134152
2245	80238	134112
2246	80271	134071
2247	80303	134030
2248	80335	133986
2249	80366	133944
2250	80399	133904
2251	80441	133878
2252	80474	133838
2253	80507	133798
2254	80541	133759
2255	80574	133719
2256	80615	133692
2257	80650	133656
2258	80687	133622
2259	80720	133581
2260	80757	133547
2261	80796	133518
2262	80830	133479
2263	80869	133448
2264	80904	133411
2265	80936	133370
2266	80969	133330
2267	81001	133288
2268	81033	133246
2269	81066	133206
2270	81108	133180
2271	81139	133137
2272	81171	133094
2273	81203	133053
2274	81235	133012
2275	81269	132973
2276	81307	132941
2277	81346	132910
2278	81381	132874
2279	81414	132833
2280	81446	132792
2281	81478	132751
2282	81510	132708
2283	81543	132669
2284	81585	132643
2285	81618	132603
2286	81650	132561
2287	81683	132521
2288	81717	132483
2289	81749	132441
2290	81782	132401
2291	81822	132373
2292	81862	132343
2293	81894	132301
2294	81926	132260
2295	81958	132218
2296	81990	132177
2297	82023	132136
2298	82062	132106
2299	82096	132068
2300	82128	132027
2301	82160	131984
2302	82192	131944
2303	82225	131904
2304	82262	131869
2305	82297	131833
2306	82330	131792
2307	82364	131754
2308	82399	131718
2309	82432	131677
2310	82465	131637
2311	82506	131610
2312	82537	131567
2313	82569	131525
2314	82601	131484
2315	82633	131442
2316	82666	131403
2317	82707	131375
2318	82740	131335
2319	82772	131294
2320	82804	131252
2321	82837	131212
2322	82875	131180
2323	82916	131153
2324	82951	131117
2325	82985	131077
2326	83018	131038
2327	83052	131001
2328	83087	130964
2329	83128	130936
2330	83162	130898
2331	83195	130858
2332	83228	130818
2333	83261	130778
2334	83296	130741
2335	83334	130710
2336	83370	130675
2337	83404	130636
2338	83443	130605
2339	83476	130565
2340	83512	130530
2341	83550	130498
2342	83582	130457
2343	83615	130416
2344	83655	130387
2345	83689	130350
2346	83726	130316
2347	83768	130291
2348	83810	130265
2349	83848	130233
2350	83883	130196
2351	83916	130155
2352	83956	130127
2353	83992	130092
2354	84024	130050
2355	84056	130009
2356	84088	129968
2357	84123	129931
2358	84166	129906
2359	84207	129879
2360	84243	129843
2361	84278	129807
2362	84317	129776
2363	84349	129735
2364	84384	129698
2365	84420	129664
2366	84454	129625
2367	84488	129587
2368	84526	129554
2369	84560	129516
2370	84596	129481
2371	84634	129449
2372	84666	129407
2373	84698	129366
2374	84729	129324
2375	84762	129283
2376	84795	129244
2377	84838	129219
2378	84874	129184
2379	84910	129149
2380	84946	129113
2381	84987	129086
2382	85027	129057
2383	85072	129035
2384	85115	129011
2385	85147	128969
2386	85180	128929
2387	85212	128889
2388	85244	128848
2389	85279	128811
2390	85318	128780
2391	85351	128740
2392	85387	128705
2393	85429	128678
2394	85460	128637
2395	85498	128604
2396	85533	128567
2397	85565	128526
2398	85598	128487
2399	85638	128457
2400	85678	128428
2401	85713	128392
2402	85749	128356
2403	85781	128315
2404	85816	128278
2405	85850	128240
2406	85885	128203
2407	85921	128168
2408	85963	128141
2409	85996	128101
2410	86028	128061
2411	86061	128021
2412	86094	127982
2413	86130	127946
2414	86168	127915
2415	86208	127885
2416	86243	127848
2417	86278	127811
2418	86310	127771
2419	86346	127735
2420	86384	127703
2421	86420	127667
2422	86455	127631
2423	86489	127593
2424	86525	127558
2425	86563	127526
2426	86598	127489
2427	86631	127448
2428	86663	127408
2429	86697	127370
2430	86734	127337
2431	86771	127303
2432	86812	127275
2433	86847	127237
2434	86882	127201
2435	86916	127164
2436	86950	127125
2437	86985	127088
2438	87021	127053
2439	87054	127014
2440	87089	126977
2441	87125	126942
2442	87165	126913
2443	87208	126888
2444	87250	126860
2445	87282	126819
2446	87326	126796
2447	87358	126756
2448	87396	126723
2449	87438	126696
2450	87475	126662
2451	87508	126623
2452	87543	126586
2453	87576	126547
2454	87611	126510
2455	87649	126477
2456	87690	126450
2457	87725	126412
2458	87757	126371
2459	87789	126331
2460	87823	126293
2461	87859	126257
2462	87895	126222
2463	87931	126187
2464	87963	126145
2465	87996	126106
2466	88029	126067
2467	88063	126029
2468	88101	125996
2469	88136	125960
2470	88170	125922
2471	88205	125885
2472	88241	125850
2473	88278	125815
2474	88317	125785
2475	88353	125750
2476	88387	125712
2477	88419	125671
2478	88453	125633
2479	88489	125597
2480	88529	125568
2481	88562	125528
2482	88593	125486
2483	88626	125447
2484	88660	125408
2485	88692	125367
2486	88733	125340
2487	88766	125301
2488	88799	125260
2489	88831	125220
2490	88864	125180
2491	88901	125147
2492	88941	125117
2493	88974	125078
2494	89005	125036
2495	89039	124997
2496	89081	124970
2497	89121	124941
2498	89161	124911
2499	89199	124879
2500	89234	124842
2501	89275	124814
2502	89308	124774
2503	89349	124747
2504	89393	124722
2505	89442	124705
2506	89492	124689
2507	89524	124649
2508	89559	124611
2509	89597	124579
2510	89628	124538
2511	89661	124497
2512	89692	124455
2513	89724	124414
2514	89756	124373
2515	89797	124345
2516	89830	124305
2517	89862	124265
2518	89894	124224
2519	89926	124183
2520	89960	124145
2521	89993	124106
2522	90032	124075
2523	90072	124046
2524	90106	124008
2525	90141	123971
2526	90173	123931
2527	90209	123894
2528	90246	123860
2529	90282	123826
2530	90317	123788
2531	90350	123749
2532	90382	123709
2533	90415	123669
2534	90446	123628
2535	90485	123596
2536	90518	123557
2537	90550	123517
2538	90582	123476
2539	90614	123435
2540	90646	123395
2541	90684	123362
2542	90718	123324
2543	90750	123283
2544	90782	123242
2545	90815	123203
2546	90848	123164
2547	90889	123135
2548	90922	123096
2549	90955	123057
2550	90988	123017
2551	91021	122978
2552	91056	122941
2553	91092	122907
2554	91124	122867
2555	91157	122827
2556	91190	122787
2557	91224	122749
2558	91257	122710
2559	91295	122678
2560	91328	122639
2561	91361	122599
2562	91393	122559
2563	91426	122519
2564	91461	122483
2565	91500	122452
2566	91534	122414
2567	91566	122374
2568	91599	122335
2569	91631	122294
2570	91664	122254
2571	91704	122224
2572	91737	122186
2573	91781	122161
2574	91815	122123
2575	91846	122082
2576	91881	122045
2577	91925	122020
2578	91969	121995
2579	92012	121970
2580	92047	121933
2581	92089	121906
2582	92131	121878
2583	92164	121839
2584	92198	121801
2585	92233	121765
2586	92266	121725
2587	92301	121690
2588	92338	121656
2589	92370	121615
2590	92402	121575
2591	92435	121535
2592	92478	121509
2593	92515	121475
2594	92556	121447
2595	92591	121410
2596	92625	121372
2597	92660	121336
2598	92694	121297
2599	92734	121267
2600	92773	121237
2601	92805	121196
2602	92837	121155
2603	92869	121115
2604	92904	121078
2605	92935	121037
2606	92976	121008
2607	93009	120969
2608	93042	120929
2609	93074	120890
2610	93107	120851
2611	93143	120815
2612	93183	120785
2613	93216	120746
2614	93252	120710
2615	93288	120675
2616	93322	120637
2617	93356	120599
2618	93395	120569
2619	93432	120534
2620	93463	120493
2621	93498	120456
2622	93530	120416
2623	93564	120379
2624	93604	120348
2625	93639	120311
2626	93670	120270
2627	93703	120230
2628	93735	120190
2629	93767	120150
2630	93809	120123
2631	93843	120085
2632	93875	120045
2633	93908	120006
2634	93940	119966
2635	93972	119925
2636	94015	119899
2637	94051	119863
2638	94083	119823
2639	94116	119784
2640	94149	119745
2641	94186	119711
2642	94225	119680
2643	94258	119641
2644	94295	119607
2645	94330	119570
2646	94364	119533
2647	94400	119497
2648	94441	119469
2649	94478	119435
2650	94511	119395
2651	94544	119356
2652	94575	119316
2653	94611	119279
2654	94648	119246
2655	94681	119207
2656	94713	119166
2657	94748	119130
2658	94787	119099
2659	94823	119064
2660	94864	119035
2661	94898	118997
2662	94935	118963
2663	94975	118932
2664	95009	118895
2665	95045	118860
2666	95083	118827
2667	95114	118786
2668	95148	118748
2669	95189	118718
2670	95226	118685
2671	95262	118650
2672	95301	118619
2673	95336	118582
2674	95371	118546
2675	95405	118508
2676	95440	118471
2677	95479	118439
2678	95519	118409
2679	95552	118370
2680	95586	118332
2681	95620	118295
2682	95655	118258
2683	95693	118226
2684	95731	118193
2685	95764	118154
2686	95797	118115
2687	95829	118075
2688	95860	118034
2689	95894	117996
2690	95937	117969
2691	95971	117932
2692	96005	117894
2693	96043	117861
2694	96077	117824
2695	96116	117792
2696	96151	117756
2697	96186	117720
2698	96221	117682
2699	96255	117645
2700	96288	117607
2701	96323	117570
2702	96368	117545
2703	96411	117518
2704	96448	117485
2705	96484	117449
2706	96518	117412
2707	96562	117386
2708	96604	117359
2709	96642	117326
2710	96674	117286
2711	96711	117251
2712	96750	117220
2713	96788	117187
2714	96827	117156
2715	96864	117121
2716	96897	117083
2717	96932	117046
2718	96968	117011
2719	97008	116981
2720	97050	116953
2721	97086	116917
2722	97120	116879
2723	97152	116839
2724	97184	116800
2725	97222	116766
2726	97265	116740
2727	97298	116700
2728	97334	116665
2729	97372	116632
2730	97405	116593
2731	97455	116575
2732	97490	116539
2733	97528	116506
2734	97570	116478
2735	97607	116443
2736	97638	116403
2737	97675	116368
2738	97712	116334
2739	97744	116294
2740	97777	116256
2741	97811	116218
2742	97845	116180
2743	97881	116144
2744	97921	116114
2745	97956	116077
2746	97992	116043
2747	98029	116008
2748	98062	115969
2749	98101	115937
2750	98140	115906
2751	98181	115876
2752	98220	115845
2753	98254	115807
2754	98288	115770
2755	98324	115735
2756	98362	115702
2757	98397	115665
2758	98431	115627
2759	98467	115592
2760	98501	115554
2761	98538	115520
2762	98578	115489
2763	98610	115450
2764	98648	115416
2765	98683	115380
2766	98716	115341
2767	98762	115318
2768	98799	115284
2769	98841	115256
2770	98876	115218
2771	98908	115179
2772	98949	115149
2773	98991	115121
2774	99028	115087
2775	99063	115050
2776	99098	115014
2777	99137	114981
2778	99172	114945
2779	99206	114907
2780	99246	114877
2781	99282	114841
2782	99315	114803
2783	99348	114764
2784	99383	114727
2785	99422	114695
2786	99457	114660
2787	99501	114633
2788	99537	114597
2789	99578	114568
2790	99612	114531
2791	99657	114505
2792	99695	114472
2793	99735	114442
2794	99774	114410
2795	99807	114371
2796	99840	114333
2797	99878	114299
2798	99915	114265
2799	99948	114227
2800	99982	114189
2801	100017	114152
2802	100060	114125
2803	100097	114090
2804	100136	114059
2805	100170	114021
2806	100204	113984
2807	100238	113945
2808	100272	113909
2809	100312	113877
2810	100383	113882
2811	100422	113850
2812	100456	113812
2813	100490	113775
2814	100527	113741
2815	100569	113712
2816	100607	113679
2817	100641	113641
2818	100676	113604
2819	100710	113567
2820	100753	113539
2821	100791	113506
2822	100825	113468
2823	100859	113430
2824	100892	113392
2825	100926	113354
2826	100962	113319
2827	101001	113287
2828	101034	113248
2829	101067	113210
2830	101101	113172
2831	101139	113138
2832	101175	113103
2833	101211	113068
2834	101245	113030
2835	101278	112991
2836	101311	112952
2837	101350	112920
2838	101391	112891
2839	101428	112856
2840	101466	112823
2841	101500	112786
2842	101543	112758
2843	101582	112726
2844	101623	112697
2845	101662	112665
2846	101698	112629
2847	101731	112590
2848	101764	112551
2849	101797	112512
2850	101832	112476
2851	101870	112443
2852	101903	112404
2853	101934	112364
2854	101967	112324
2855	101999	112284
2856	102030	112244
2857	102069	112212
2858	102103	112174
2859	102135	112134
2860	102168	112095
2861	102200	112056
2862	102231	112015
2863	102263	111976
2864	102304	111946
2865	102337	111906
2866	102370	111868
2867	102402	111828
2868	102434	111788
2869	102468	111751
2870	102501	111713
2871	102543	111683
2872	102576	111645
2873	102611	111608
2874	102643	111569
2875	102675	111529
2876	102710	111493
2877	102743	111454
2878	102783	111423
2879	102815	111383
2880	102855	111352
2881	102892	111318
2882	102924	111278
2883	102971	111255
2884	103015	111228
2885	103053	111194
2886	103085	111155
2887	103117	111115
2888	103166	111094
2889	103205	111061
2890	103243	111028
2891	103275	110989
2892	103308	110950
2893	103341	110911
2894	103373	110872
2895	103407	110834
2896	103445	110801
2897	103479	110763
2898	103510	110723
2899	103543	110683
2900	103575	110644
2901	103607	110605
2902	103647	110573
2903	103680	110535
2904	103712	110495
2905	103745	110457
2906	103777	110417
2907	103812	110381
2908	103852	110349
2909	103885	110311
2910	103917	110271
2911	103951	110233
2912	103983	110194
2913	104017	110156
2914	104057	110125
2915	104091	110088
2916	104124	110049
2917	104157	110011
2918	104189	109971
2919	104222	109933
2920	104261	109900
2921	104295	109863
2922	104326	109822
2923	104357	109782
2924	104389	109742
2925	104421	109703
2926	104463	109674
2927	104496	109635
2928	104530	109597
2929	104567	109563
2930	104600	109525
2931	104632	109486
2932	104667	109449
2933	104705	109416
2934	104740	109379
2935	104774	109342
2936	104807	109304
2937	104840	109265
2938	104878	109232
2939	104918	109200
2940	104950	109161
2941	104983	109122
2942	105019	109087
2943	105052	109049
2944	105088	109013
2945	105128	108982
2946	105163	108945
2947	105196	108907
2948	105228	108867
2949	105259	108827
2950	105291	108788
2951	105330	108756
2952	105364	108718
2953	105397	108680
2954	105430	108641
2955	105463	108602
2956	105497	108566
2957	105537	108534
2958	105570	108495
2959	105601	108455
2960	105634	108417
2961	105667	108378
2962	105700	108340
2963	105740	108309
2964	105779	108276
2965	105814	108240
2966	105852	108207
2967	105890	108174
2968	105932	108144
2969	105973	108114
2970	106005	108075
2971	106043	108041
2972	106083	108010
2973	106116	107972
2974	106154	107938
2975	106191	107903
2976	106225	107867
2977	106260	107830
2978	106294	107793
2979	106331	107758
2980	106371	107727
2981	106409	107694
2982	106442	107655
2983	106478	107620
2984	106512	107582
2985	106546	107545
2986	106584	107512
2987	106620	107477
2988	106656	107441
2989	106690	107404
2990	106723	107366
2991	106757	107328
2992	106793	107293
2993	106832	107260
2994	106867	107223
2995	106899	107184
2996	106931	107145
2997	106964	107107
2998	106999	107071
2999	107046	107046
3000	107084	107013
3001	107137	106995
3002	107171	106957
3003	107208	106922
3004	107251	106894
3005	107288	106860
3006	107327	106827
3007	107361	106790
3008	107393	106751
3009	107429	106715
3010	107468	106682
3011	107502	106645
3012	107536	106608
3013	107571	106571
3014	107603	106532
3015	107637	106495
3016	107673	106460
3017	107705	106421
3018	107737	106381
3019	107770	106343
3020	107803	106304
3021	107836	106266
3022	107878	106237
3023	107912	106199
3024	107946	106162
3025	107980	106124
3026	108012	106085
3027	108044	106046
3028	108077	106007
3029	108118	105977
3030	108158	105945
3031	108189	105906
3032	108222	105867
3033	108257	105830
3034	108290	105792
3035	108326	105757
3036	108367	105727
3037	108399	105687
3038	108431	105648
3039	108465	105610
3040	108498	105573
3041	108533	105536
3042	108574	105506
3043	108607	105468
3044	108642	105431
3045	108677	105395
3046	108711	105357
3047	108746	105321
3048	108782	105286
3049	108819	105251
3050	108853	105214
3051	108888	105177
3052	108922	105140
3053	108962	105109
3054	109000	105076
3055	109035	105039
3056	109069	105002
3057	109102	104964
3058	109136	104926
3059	109170	104889
3060	109208	104856
3061	109241	104818
3062	109275	104780
3063	109309	104742
3064	109343	104706
3065	109379	104670
3066	109420	104639
3067	109452	104600
3068	109493	104570
3069	109540	104545
3070	109582	104515
3071	109619	104481
3072	109661	104451
3073	109696	104415
3074	109728	104375
3075	109764	104340
3076	109808	104312
3077	109845	104278
3078	109880	104241
3079	109915	104205
3080	109951	104169
3081	109986	104134
3082	110022	104098
3083	110061	104066
3084	110096	104029
3085	110132	103994
3086	110165	103955
3087	110199	103919
3088	110241	103889
3089	110277	103853
3090	110312	103817
3091	110345	103778
3092	110377	103739
3093	110410	103701
3094	110446	103665
3095	110483	103632
3096	110517	103594
3097	110558	103563
3098	110596	103530
3099	110638	103500
3100	110678	103468
3101	110752	103468
3102	110788	103433
3103	110826	103399
3104	110866	103368
3105	110901	103331
3106	110939	103298
3107	110972	103260
3108	111003	103219
3109	111036	103182
3110	111069	103143
3111	111103	103105
3112	111143	103075
3113	111177	103037
3114	111209	102998
3115	111241	102958
3116	111288	102934
3117	111328	102902
3118	111365	102867
3119	111399	102830
3120	111434	102793
3121	111469	102757
3122	111504	102720
3123	111541	102686
3124	111583	102657
3125	111619	102621
3126	111652	102583
3127	111688	102547
3128	111722	102510
3129	111758	102474
3130	111800	102445
3131	111837	102410
3132	111872	102374
3133	111909	102339
3134	111944	102303
3135	111982	102270
3136	112021	102236
3137	112056	102200
3138	112091	102164
3139	112128	102129
3140	112162	102092
3141	112197	102056
3142	112232	102019
3143	112265	101981
3144	112298	101943
3145	112335	101908
3146	112372	101874
3147	112407	101838
3148	112447	101806
3149	112481	101769
3150	112513	101729
3151	112546	101691
3152	112578	101652
3153	112616	101619
3154	112658	101588
3155	112691	101550
3156	112724	101512
3157	112761	101477
3158	112800	101445
3159	112836	101409
3160	112871	101373
3161	112908	101339
3162	112948	101307
3163	112983	101271
3164	113018	101234
3165	113054	101198
3166	113094	101167
3167	113129	101130
3168	113162	101093
3169	113194	101053
3170	113235	101022
3171	113273	100989
3172	113314	100957
3173	113353	100925
3174	113387	100888
3175	113433	100861
3176	113466	100823
3177	113506	100791
3178	113547	100760
3179	113580	100722
3180	113612	100683
3181	113645	100645
3182	113676	100605
3183	113710	100568
3184	113749	100535
3185	113790	100504
3186	113825	100467
3187	113858	100429
3188	113890	100391
3189	113928	100357
3190	113966	100323
3191	114002	100287
3192	114037	100251
3193	114071	100214
3194	114107	100179
3195	114146	100145
3196	114186	100114
3197	114221	100077
3198	114256	100041
3199	114289	100003
3200	114325	99968
3201	114363	99934
3202	114398	99897
3203	114431	99859
3204	114466	99823
3205	114500	99786
3206	114533	99747
3207	114573	99715
3208	114614	99685
3209	114657	99655
3210	114695	99621
3211	114727	99583
3212	114765	99549
3213	114808	99520
3214	114844	99484
3215	114884	99452
3216	114922	99418
3217	114954	99379
