iter	MAE	RMSE
3929	0.001220139976	0.002134559236
3930	0.001219324551	0.002134194429
3931	0.001218482062	0.002133714009
3932	0.001217216321	0.002129965667
3933	0.001216323749	0.002129109885
3934	0.001215804468	0.002128296179
3935	0.001215258831	0.002127479042
3936	0.00121443492	0.002127006758
3937	0.001212232471	0.002123351762
3938	0.001210315738	0.002118768022
3939	0.001210206949	0.002118717978
3940	0.001209100658	0.002118155177
3941	0.001208917904	0.002118103135
3942	0.001208005371	0.002116916442
3943	0.001208226111	0.002116778152
3944	0.001207943762	0.002116602829
3945	0.001207842171	0.002116549192
3946	0.001207042734	0.002115860472
3947	0.001206085516	0.002114935094
3948	0.001204363087	0.002113851603
3949	0.001204164179	0.002113725165
3950	0.001203816777	0.00211354176
3951	0.001203036076	0.002113090566
3952	0.001196428655	0.002102591967
3953	0.001193588743	0.002100658505
3954	0.00119252577	0.002100103917
3955	0.001192186874	0.002099802784
3956	0.001191697332	0.002099015239
3957	0.001189814353	0.002095398603
3958	0.001187732719	0.002094309898
3959	0.001185667464	0.002090218574
3960	0.001185338729	0.002090148314
3961	0.00118513292	0.002090089912
3962	0.001184157297	0.002089362933
3963	0.001184101902	0.00208933604
3964	0.00118356632	0.002088283218
3965	0.00118069212	0.002081441212
3966	0.001180278715	0.002081194939
3967	0.001179652105	0.002080933193
3968	0.001179258285	0.002080086811
3969	0.001177811205	0.002078833463
3970	0.001176726235	0.0020755456
3971	0.001176434249	0.002074755861
3972	0.001175992311	0.00207445537
3973	0.001175353014	0.002074089221
3974	0.001175163892	0.002073561028
3975	0.001173788976	0.002070127942
3976	0.001173277657	0.002069957309
3977	0.00117304748	0.002069894828
3978	0.001172103175	0.00206665448
3979	0.001171132481	0.002066165248
3980	0.001169115563	0.002058304062
3981	0.001167504528	0.002053092005
3982	0.001166059945	0.002051316309
3983	0.001164423933	0.002047553191
3984	0.001162734463	0.002042835401
3985	0.00116232419	0.002042758238
3986	0.001161583493	0.002041865753
3987	0.001160394369	0.00203861793
3988	0.001157817251	0.002035751107
3989	0.00115760125	0.002035695256
3990	0.001156818849	0.002035068559
3991	0.001156158489	0.00203485984
3992	0.00115549311	0.002034455628
3993	0.00115521787	0.002034336786
3994	0.001154051834	0.002033269628
3995	0.001153965392	0.002033240924
3996	0.001153767971	0.002032986162
3997	0.001149054373	0.002025463623
3998	0.001147756318	0.002024282806
3999	0.001147407145	0.002023282365
4000	0.001147421485	0.002022366744
4001	0.001147324065	0.002022314492
4002	0.001146050382	0.002020707465
4003	0.001145295615	0.002020181445
4004	0.001144833248	0.002017873763
4005	0.001144199027	0.00201755285
4006	0.001143220391	0.002016650896
4007	0.001142721677	0.00201352521
4008	0.001140761738	0.002012102291
4009	0.001140568455	0.002011721592
4010	0.001140746266	0.002010685997
4011	0.001139397123	0.002008727637
4012	0.001140450844	0.002007336346
4013	0.001140037578	0.002007003995
4014	0.001139194802	0.002006686704
4015	0.001138045314	0.00200361145
4016	0.001137627935	0.002003270448
4017	0.001134765929	0.001997015296
4018	0.001134066313	0.001996536883
4019	0.001133325013	0.00199607023
4020	0.001131692396	0.001994526265
4021	0.001131004406	0.001991148726
4022	0.001130611679	0.001988874032
4023	0.001130219811	0.001988655145
4024	0.001129369831	0.001987494862
4025	0.001129084567	0.001987318203
4026	0.001129211009	0.001986304512
4027	0.001127798501	0.001985721567
4028	0.001125907574	0.001980791908
4029	0.001124816178	0.0019802705
4030	0.001123273903	0.001979039791
4031	0.001122729812	0.001978587707
4032	0.001121943643	0.001973060353
4033	0.001120354419	0.00197131929
4034	0.001119936921	0.001970761956
4035	0.001118658677	0.001968645305
4036	0.001117387569	0.001967591933
4037	0.001117665681	0.00196704354
4038	0.001114398096	0.001963521042
4039	0.001112059014	0.001960263657
4040	0.001111503267	0.001959023064
4041	0.001110929488	0.001958560972
4042	0.001110656734	0.001958457688
4043	0.001109236916	0.001957217178
4044	0.001108224046	0.00195281293
4045	0.001106006868	0.001949563798
4046	0.001103929176	0.001947148648
4047	0.001102999349	0.001944220719
4048	0.001102800269	0.00194399203
4049	0.001102445692	0.001943690261
4050	0.00110305399	0.001942126348
4051	0.001102985154	0.001942074688
4052	0.001102794206	0.001941917083
4053	0.001101660625	0.001941316899
4054	0.001100873971	0.001940857173
4055	0.001100720533	0.001940821223
4056	0.001099495179	0.001940309072
4057	0.001098960223	0.001940034735
4058	0.001096664723	0.001934854158
4059	0.001095959372	0.001934010971
4060	0.001092074703	0.001926589588
4061	0.00109069991	0.001922560364
4062	0.001088553653	0.001920321074
4063	0.00108760438	0.0019175135
4064	0.001086957988	0.001915836385
4065	0.001086900384	0.001915811282
4066	0.001086471563	0.001915582809
4067	0.001085724907	0.001915082326
4068	0.001084273789	0.001913401853
4069	0.001081259474	0.001908393166
4070	0.001079607483	0.001901197592
4071	0.001076977381	0.001897529988
4072	0.001076181382	0.001897066044
4073	0.001075460045	0.001896644425
4074	0.001074837268	0.001896200408
4075	0.001073844643	0.001893830547
4076	0.001071970264	0.001891570218
4077	0.001071843611	0.001891552449
4078	0.001070176224	0.001884637774
4079	0.00106926233	0.001884008384
4080	0.001069024822	0.001883765359
4081	0.001067561597	0.001882475908
4082	0.001067720161	0.001879826475
4083	0.001067581024	0.001879689799
4084	0.001066486594	0.001879088468
4085	0.001064388784	0.001874182358
4086	0.001062062537	0.001870845711
4087	0.001061922441	0.001870690095
4088	0.001060969208	0.001870237012
4089	0.001060994416	0.001870087693
4090	0.001060140893	0.001869636208
4091	0.001059031071	0.0018674232
4092	0.00105891905	0.001867295744
4093	0.001058770761	0.001867242507
4094	0.001058371268	0.001866913446
4095	0.001058162256	0.001866860333
4096	0.00105779138	0.001866161338
4097	0.001057529231	0.001862180644
4098	0.001057202135	0.001861870775
4099	0.001056911545	0.001861094715
4100	0.001055352042	0.001858334248
4101	0.001054711056	0.001857319712
4102	0.00105392124	0.001856077381
4103	0.00105327603	0.001852390315
4104	0.001052554032	0.001851300981
4105	0.001051050775	0.001849880689
4106	0.001050277943	0.001849606418
4107	0.001048816318	0.001847083539
4108	0.001048275882	0.001846692771
4109	0.001047119167	0.001845815111
4110	0.00104692135	0.001845752238
4111	0.001045857147	0.001841678856
4112	0.001046016618	0.001840686579
4113	0.001045823721	0.001839872022
4114	0.001045516153	0.00183924533
4115	0.001042180489	0.001833754492
4116	0.001041141869	0.001828371711
4117	0.001040823457	0.001828004974
4118	0.001040291383	0.001827674329
4119	0.001039942146	0.001827520928
4120	0.001036317091	0.001823287208
4121	0.001036279257	0.001823273482
4122	0.001036005225	0.001822665264
4123	0.001034867921	0.001822234015
4124	0.001034736301	0.001822143048
4125	0.001034026076	0.001820785948
4126	0.001033640054	0.001819781536
4127	0.001033671024	0.00181926159
4128	0.001032799646	0.001818540915
4129	0.001032100788	0.00181812477
4130	0.001031617471	0.001817299371
4131	0.001032622322	0.001816108608
4132	0.001032509452	0.001816035916
4133	0.001031405717	0.001813569215
4134	0.001031399127	0.001813557193
4135	0.001029294541	0.001809182967
4136	0.001028841477	0.001808889084
4137	0.001027446368	0.001807535983
4138	0.001026523304	0.001807142724
4139	0.001026082854	0.001806693114
4140	0.001026044028	0.001806678092
4141	0.001023981396	0.001800251014
4142	0.001023546011	0.001799696718
4143	0.001023504744	0.001799671332
4144	0.001023212382	0.001799326123
4145	0.001022474223	0.001798612193
4146	0.001021850863	0.001797927143
4147	0.001021508374	0.001797633748
4148	0.001020935405	0.001797449273
4149	0.001019081651	0.001791245793
4150	0.001018260625	0.001787729775
4151	0.001013788524	0.001778991748
4152	0.00101361401	0.001778928113
4153	0.001012953929	0.001778713884
4154	0.001012399873	0.001778294569
4155	0.001011542071	0.001777946543
4156	0.001010747433	0.001777684136
4157	0.001010721243	0.001776559184
4158	0.001009827048	0.001774850089
4159	0.001009263426	0.001774470953
4160	0.001006936386	0.00176786597
4161	0.001006445869	0.00176750235
4162	0.00100546166	0.001766952102
4163	0.001005089999	0.001765892817
4164	0.001004817404	0.001765619225
4165	0.001004251734	0.001764751627
4166	0.001003115455	0.001764163762
4167	0.001002636463	0.001763772285
4168	0.001001114078	0.001762776655
4169	0.001000855781	0.001762166035
4170	0.001000108447	0.001756698778
4171	0.0009982291035	0.001753871356
4172	0.0009977439091	0.001753582142
4173	0.0009974830856	0.001752854693
4174	0.0009965815963	0.001752115028
4175	0.0009963806729	0.001751773032
4176	0.0009952773237	0.001750824143
4177	0.0009933279792	0.001746556945
4178	0.0009932052302	0.001746109494
4179	0.0009928034027	0.00174601453
4180	0.000992882648	0.001745738505
4181	0.0009923780451	0.001745042546
4182	0.0009910506688	0.001743782172
4183	0.0009897172131	0.001738444837
4184	0.0009882963605	0.001736539894
4185	0.0009862709668	0.001733612135
4186	0.0009848750387	0.001732226385
4187	0.0009844151191	0.001731562967
4188	0.0009842138841	0.001731321821
4189	0.0009835788731	0.001730103501
4190	0.0009833183967	0.001729419672
4191	0.0009831952978	0.001729177361
4192	0.000982249379	0.001727830307
4193	0.0009818953493	0.001727708023
4194	0.0009816575828	0.00172759235
4195	0.0009813154725	0.00172678956
4196	0.0009802022562	0.00172473644
4197	0.0009793076882	0.001721987369
4198	0.0009787900857	0.001721810124
4199	0.0009777516936	0.001720851083
4200	0.0009776513847	0.001720502475
4201	0.0009768820614	0.001720002031
4202	0.0009758598596	0.001719622514
4203	0.0009749323597	0.001718853538
4204	0.0009747810659	0.001717578697
4205	0.000974170303	0.00171559194
4206	0.0009739551943	0.001715170191
4207	0.0009729611794	0.001713757517
4208	0.0009728887734	0.001710805028
4209	0.0009728422646	0.001710762201
4210	0.0009725533476	0.001710650462
4211	0.0009723945996	0.001710550449
4212	0.0009717117728	0.001709235218
4213	0.0009713682354	0.001708929752
4214	0.0009702366558	0.001706515574
4215	0.000969862532	0.001705909535
4216	0.00096900743	0.001704710966
4217	0.0009675533006	0.00170326789
4218	0.0009652459621	0.001700286522
4219	0.000965066401	0.001699974364
4220	0.0009648991144	0.001699776375
4221	0.0009641496661	0.001699503828
4222	0.0009633896957	0.00169903496
4223	0.000960941767	0.001697061271
4224	0.0009605654599	0.0016966916
4225	0.0009600672519	0.001696113031
4226	0.0009583339328	0.001689277283
4227	0.0009580972458	0.001688854487
4228	0.0009558700632	0.00168605183
4229	0.000955039066	0.001684310316
4230	0.0009541613587	0.001683831436
4231	0.000953939211	0.001683683923
4232	0.0009520893056	0.001679921442
4233	0.0009519922091	0.00167987224
4234	0.0009499534758	0.001674992526
4235	0.0009495674237	0.001674401024
4236	0.0009493874672	0.001673863838
4237	0.0009480852188	0.001672905921
4238	0.000947398465	0.001671305854
4239	0.0009460756265	0.001668935166
4240	0.0009450694737	0.001668602429
4241	0.0009445533947	0.001667249197
4242	0.0009435247323	0.001666912146
4243	0.0009433282616	0.001666725883
4244	0.0009428207002	0.001666581204
4245	0.000942111762	0.001666140629
4246	0.0009418341299	0.001665913479
4247	0.000941788873	0.001665668394
4248	0.000940408908	0.00166390982
4249	0.0009383244158	0.001661585049
4250	0.0009381340127	0.001661066815
4251	0.0009374715091	0.001660535606
4252	0.0009367222601	0.001659956728
4253	0.0009375254268	0.001659058494
4254	0.0009373391787	0.001659009383
4255	0.0009361633036	0.001657601719
4256	0.0009357897544	0.001657208158
4257	0.000935581597	0.001657070872
4258	0.0009353591673	0.001657017934
4259	0.0009350772986	0.001656704167
4260	0.0009346590473	0.001656558275
4261	0.000934390186	0.00165651051
4262	0.0009334452877	0.001656261005
4263	0.0009328187433	0.001653573156
4264	0.0009312970989	0.001651928696
4265	0.0009307177412	0.001651616199
4266	0.000930548242	0.001651133606
4267	0.0009286340539	0.001647616185
4268	0.000928501574	0.001647484461
4269	0.0009268622766	0.001643347316
4270	0.0009264192923	0.00164253122
4271	0.0009254791294	0.001641223608
4272	0.0009247019826	0.001640905041
4273	0.0009235801465	0.00163994558
4274	0.0009232998666	0.001638283222
4275	0.0009231642211	0.001637920273
4276	0.0009220606579	0.001634158779
4277	0.0009201899576	0.001630141973
4278	0.0009187106477	0.001627334348
4279	0.0009180101717	0.001626546395
4280	0.0009174042692	0.00162617836
4281	0.0009177484013	0.001625065536
4282	0.0009158161018	0.001622799187
4283	0.0009154554897	0.001622219542
4284	0.0009143581354	0.001621312343
4285	0.0009135247323	0.001620193406
4286	0.0009124314962	0.001618757941
4287	0.0009115508546	0.001618233843
4288	0.0009105009154	0.001617067466
4289	0.0009098214192	0.001616730898
4290	0.0009095943169	0.001616655304
4291	0.0009086652894	0.001616073754
4292	0.0009069205851	0.001611493262
4293	0.0009066948076	0.001611442519
4294	0.0009064477264	0.001610952502
4295	0.0009059866676	0.001610443029
4296	0.0009049116567	0.001609382706
4297	0.0009047277801	0.00160920453
4298	0.0009033204586	0.001607782363
4299	0.000902558428	0.001607199999
4300	0.0009021169169	0.001606985459
4301	0.0009017559218	0.00160690731
4302	0.0009013999378	0.001606767633
4303	0.0009006504089	0.001606216017
4304	0.0008986670944	0.001603596927
4305	0.0008976372525	0.001603100029
4306	0.0008975919185	0.001603090683
4307	0.0008971613438	0.00160292285
4308	0.0008968704715	0.001602819807
4309	0.0008966298223	0.001602048231
4310	0.0008960072028	0.001601826761
4311	0.000895885388	0.001601713896
4312	0.0008941348982	0.00159769908
4313	0.0008935147856	0.001597003029
4314	0.0008918504531	0.001595984916
4315	0.0008905843222	0.001595007347
4316	0.0008904315731	0.00159490464
4317	0.0008898558694	0.001594307364
4318	0.0008891865389	0.00158932927
4319	0.0008891206283	0.00158868133
4320	0.0008891468124	0.001588540569
4321	0.0008881276762	0.001588049433
4322	0.0008870298367	0.001586273487
4323	0.0008863179734	0.001585948476
4324	0.0008857451665	0.001585742961
4325	0.0008853122456	0.001585488941
4326	0.0008840754688	0.001584204602
4327	0.0008838046541	0.00158365276
4328	0.0008829969686	0.001582105914
4329	0.0008817809917	0.001579175516
4330	0.0008808479068	0.001578611763
4331	0.0008803357513	0.001578509359
4332	0.0008793107944	0.001577209843
4333	0.0008765917402	0.001572680373
4334	0.0008746788889	0.001569330667
4335	0.0008747366365	0.001568442081
4336	0.000872872707	0.001565754682
4337	0.0008710799244	0.001563417092
4338	0.0008693092395	0.001557904594
4339	0.0008687270361	0.001557466115
4340	0.0008694496337	0.001556698488
4341	0.0008692936795	0.001556656891
4342	0.0008684306192	0.001551853241
4343	0.0008681918873	0.001550940606
4344	0.0008675072686	0.001550592956
4345	0.0008668867688	0.001549898674
4346	0.000866153229	0.001549455274
4347	0.00086606888	0.001549437082
4348	0.0008653407369	0.00154869597
4349	0.0008647205779	0.001548119239
4350	0.0008639824459	0.001547709829
4351	0.0008633747446	0.001547155175
4352	0.0008630620336	0.001545761402
4353	0.000862263643	0.00154355876
4354	0.0008612073878	0.001543223971
4355	0.0008608135138	0.001543065042
4356	0.0008606858893	0.001542932683
4357	0.0008608180866	0.0015408948
4358	0.0008607214471	0.001540788647
4359	0.0008578546438	0.001533428495
4360	0.0008570099092	0.001531612573
4361	0.0008557265648	0.001529967721
4362	0.0008558400013	0.001528687461
4363	0.0008551865338	0.001527441104
4364	0.0008543339293	0.00152685774
4365	0.0008542355187	0.001526575277
4366	0.0008541416071	0.001526337906
4367	0.0008529641833	0.00152547066
4368	0.0008528008795	0.001525318815
4369	0.0008509221096	0.001520612692
4370	0.0008505467615	0.001520494676
4371	0.0008487657134	0.001517546565
4372	0.0008481211487	0.001517288281
4373	0.000847637761	0.00151649109
4374	0.0008457477024	0.001513216764
4375	0.0008439136366	0.001509643919
4376	0.0008424055738	0.001503710637
4377	0.0008417432964	0.001502503076
4378	0.0008397478849	0.001500944154
4379	0.0008391827562	0.001500740629
4380	0.0008384244627	0.001500325511
4381	0.0008384163249	0.001499145704
4382	0.0008378071228	0.00149866503
4383	0.0008373581513	0.001497118007
4384	0.0008369431902	0.001496833556
4385	0.0008369034391	0.001495891205
4386	0.0008364962858	0.001495623513
4387	0.0008360441621	0.001495083459
4388	0.0008353430438	0.001494907182
4389	0.0008345079799	0.001493477185
4390	0.0008340750355	0.001493185401
4391	0.0008336869139	0.001493000009
4392	0.0008335600456	0.001492827865
4393	0.0008328269659	0.00149047548
4394	0.0008322207751	0.001489930023
4395	0.0008304471532	0.001487171213
4396	0.0008297574319	0.001484915537
4397	0.0008293369627	0.001484594075
4398	0.0008286008175	0.001483947869
4399	0.0008279554199	0.00148365758
4400	0.0008267722971	0.001483177062
4401	0.0008256345156	0.001482005969
4402	0.0008249036059	0.001481572655
4403	0.0008238936932	0.001480733166
4404	0.0008235117387	0.001480506802
4405	0.0008234234782	0.001480468116
4406	0.000822965958	0.00147988114
4407	0.0008225509125	0.001479495706
4408	0.0008217846578	0.001479009483
4409	0.0008223039849	0.001477634064
4410	0.0008218404076	0.001477448598
4411	0.0008214001479	0.00147675514
4412	0.0008211937356	0.001476658375
4413	0.0008204501211	0.001476259198
4414	0.0008193808135	0.001475724744
4415	0.0008187705961	0.001475105635
4416	0.0008182259255	0.001474786323
4417	0.000817795829	0.001474554448
4418	0.0008170190733	0.00147431449
4419	0.0008165287648	0.00147193447
4420	0.000815786976	0.001471497232
4421	0.0008156733463	0.001471221161
4422	0.0008150210182	0.00147086795
4423	0.0008147501146	0.001470255793
4424	0.0008142257679	0.001469952372
4425	0.0008122926939	0.001466594111
4426	0.0008121975965	0.001466016965
4427	0.0008119641071	0.001465959928
4428	0.0008115090028	0.001465651305
4429	0.0008114843142	0.001463925528
4430	0.0008110179419	0.001463673351
4431	0.0008096513352	0.001461842755
4432	0.0008094325017	0.001461695083
4433	0.0008088661227	0.001461332607
4434	0.0008092946837	0.001460679275
4435	0.0008083652439	0.001459361105
4436	0.0008077748671	0.001458362009
4437	0.0008074791139	0.001456266176
4438	0.0008072148029	0.001456145593
4439	0.000807146672	0.001455553177
4440	0.0008051668735	0.001451696119
4441	0.0008044155474	0.001451391638
4442	0.0008024350964	0.001446755025
4443	0.0008019353008	0.001446633763
4444	0.0008007485572	0.001442065409
4445	0.000800662106	0.001442054079
4446	0.0008005481888	0.001441028408
4447	0.0008000508094	0.001439903724
4448	0.0007994526723	0.001438931252
4449	0.0007989462995	0.001437540424
4450	0.000798827527	0.001436662994
4451	0.0007979409471	0.001435573844
4452	0.0007977218735	0.001435520209
4453	0.0007970885277	0.001434242102
4454	0.0007967992002	0.00143243901
4455	0.0007968377815	0.001431265219
4456	0.0007961799207	0.001430461168
4457	0.0007958751542	0.001430270042
4458	0.0007944038954	0.001428374418
4459	0.0007941301479	0.001428267604
4460	0.000793457885	0.001427975102
4461	0.000792605754	0.001425775921
4462	0.0007920361533	0.001424992405
4463	0.0007914360841	0.001424657363
4464	0.0007911101353	0.001424586309
4465	0.0007887337134	0.001421029635
4466	0.00078821091	0.00142074061
4467	0.0007875610035	0.001419656123
4468	0.0007868946047	0.001419325181
4469	0.0007851236923	0.00141554913
4470	0.00078303992	0.00141001469
4471	0.0007832928789	0.0014094247
4472	0.0007822914248	0.001408726692
4473	0.0007814961495	0.001408351486
4474	0.0007814264258	0.001408160407
4475	0.0007811186605	0.001407943803
4476	0.0007798146137	0.001407084052
4477	0.0007773279313	0.001402976455
4478	0.0007768827018	0.001402625718
4479	0.0007760929541	0.001402048681
4480	0.000773962335	0.001397402532
4481	0.0007736470127	0.001396763297
4482	0.0007729414348	0.001396241694
4483	0.0007719772689	0.001395355367
4484	0.0007718230542	0.001394955396
4485	0.0007711420624	0.001394054049
4486	0.0007704992289	0.001393715108
4487	0.00076994536	0.001393419902
4488	0.0007693783361	0.001393105525
4489	0.0007693250384	0.001393011058
4490	0.0007689506647	0.001391471719
4491	0.0007686649617	0.001391044295
4492	0.0007690118205	0.001389275137
4493	0.000768510765	0.001388946546
4494	0.0007662798355	0.001383111256
4495	0.0007662431625	0.001383083854
4496	0.0007655138646	0.001382309737
4497	0.0007653808853	0.001382127305
4498	0.0007653399192	0.001381810898
4499	0.00076481715	0.001381602429
4500	0.0007645806745	0.001381501609
4501	0.0007644157037	0.001381386876
4502	0.0007640791038	0.001380844843
4503	0.0007632591679	0.001380327355
4504	0.0007631379657	0.001380250641
4505	0.0007625731536	0.001379931807
4506	0.0007616379309	0.001379284345
4507	0.0007612333311	0.001379150071
4508	0.0007594378611	0.001375666014
4509	0.0007591942144	0.001375519402
4510	0.0007589263562	0.001375470518
4511	0.0007587557805	0.001375310255
4512	0.0007583962906	0.001375003812
4513	0.0007567265458	0.001373115595
4514	0.0007566302837	0.001373006046
4515	0.0007558854356	0.001372539753
4516	0.0007549115072	0.001370617687
4517	0.0007544936468	0.001369829293
4518	0.0007532208286	0.001368009477
4519	0.0007527875194	0.001367594874
4520	0.0007518611739	0.001366795468
4521	0.000751430889	0.00136639665
4522	0.0007513111572	0.001366284945
4523	0.0007508066992	0.001365594049
4524	0.0007505205512	0.001365221565
4525	0.0007502414052	0.001364992055
4526	0.0007493368004	0.001364232099
4527	0.0007493048201	0.00136319804
4528	0.0007488924973	0.001362826396
4529	0.0007492371175	0.001362187432
4530	0.0007482381944	0.001361045765
4531	0.0007478171188	0.001360318689
4532	0.0007473436637	0.00135990164
4533	0.0007464831251	0.001358808925
4534	0.0007464304612	0.001358716484
4535	0.0007450860407	0.0013561641
4536	0.0007447127914	0.001354684048
4537	0.0007444428764	0.001354474525
4538	0.0007436640214	0.001353831755
4539	0.0007433548697	0.001353614337
4540	0.0007420374507	0.001348450347
4541	0.0007419273163	0.001348335366
4542	0.0007416577568	0.00134788103
4543	0.0007412825552	0.001344740432
4544	0.0007409188029	0.001343992431
4545	0.000739963335	0.001343746166
4546	0.0007394539088	0.001342660142
4547	0.0007392477983	0.001342008001
4548	0.0007384409725	0.001341306008
4549	0.0007378856303	0.001340845138
4550	0.000737507908	0.001340514264
4551	0.0007356004547	0.001336394805
4552	0.0007338083517	0.001334489194
4553	0.00073403453	0.001333309296
4554	0.0007336791115	0.001333090933
4555	0.0007333492494	0.001332859912
4556	0.0007330743969	0.001332764702
4557	0.0007324995958	0.001329913814
4558	0.0007310098751	0.001326616345
4559	0.0007304504895	0.001326199398
4560	0.0007299096335	0.001325870585
4561	0.0007296496193	0.001325649211
4562	0.0007295325196	0.001325593245
4563	0.000729223217	0.001325172792
4564	0.0007286286924	0.001324033283
4565	0.0007284355508	0.00132390535
4566	0.0007274549978	0.001323146623
4567	0.0007269769669	0.001322896688
4568	0.0007274451627	0.001321752133
4569	0.0007272779841	0.001320319144
4570	0.0007267833907	0.001318985477
4571	0.0007267489552	0.00131894079
4572	0.0007259810317	0.00131823959
4573	0.0007257143669	0.001318121435
4574	0.0007239430511	0.001313387488
4575	0.0007233727884	0.001313192857
4576	0.0007227840611	0.001312918111
4577	0.0007222051262	0.001311828889
4578	0.0007219491693	0.001311134779
4579	0.0007213807649	0.00131087709
4580	0.0007210695697	0.001310816713
4581	0.0007209675346	0.001310789411
4582	0.000720754242	0.00131005754
4583	0.0007199035825	0.001308313408
4584	0.0007196976831	0.001307688727
4585	0.0007192136163	0.001307069076
4586	0.0007186388915	0.001306568112
4587	0.0007155822804	0.00130227442
4588	0.0007151113	0.001301792709
4589	0.0007142344318	0.0013014395
4590	0.0007138571044	0.001301117925
4591	0.0007133158728	0.001300875608
4592	0.0007132679198	0.001300167861
4593	0.0007131254804	0.001299828472
4594	0.0007126401123	0.001299270656
4595	0.000712087593	0.001299013285
4596	0.0007120126686	0.001298563122
4597	0.0007111698028	0.001297803798
4598	0.0007106649165	0.001297548673
4599	0.0007103638944	0.001296289009
4600	0.0007095116972	0.001295303254
4601	0.0007089695566	0.001293633924
4602	0.0007088218034	0.001293332658
4603	0.0007085622171	0.00129305038
4604	0.0007075083986	0.001291983843
4605	0.0007073973948	0.001291553343
4606	0.0007068849658	0.00129080162
4607	0.0007062663538	0.001290552576
4608	0.0007041738039	0.001284990007
4609	0.0007037004866	0.00128447637
4610	0.0007029247201	0.00128406088
4611	0.0007033310154	0.001281505834
4612	0.0007023966167	0.001280034506
4613	0.0007017235765	0.001279160744
4614	0.0007016242966	0.001279136994
4615	0.0007014796424	0.001278852215
4616	0.0007010522633	0.001278296994
4617	0.0007008736773	0.001278208523
4618	0.0007008232068	0.001277965343
4619	0.0006998937437	0.001276257649
4620	0.0006994673879	0.001275995853
4621	0.0006993191929	0.001275890624
4622	0.0006989785938	0.001275752773
4623	0.000698716675	0.001274703684
4624	0.0006979985641	0.001274079818
4625	0.0006978386737	0.001273975461
4626	0.000696060326	0.001270634128
4627	0.0006958679959	0.001268791441
4628	0.0006953720957	0.001268541955
4629	0.0006951576573	0.001268315342
4630	0.0006946879814	0.001268113814
4631	0.0006945768462	0.001268085853
4632	0.0006944204966	0.00126798542
4633	0.0006942776027	0.001267848418
4634	0.0006938194614	0.001267657038
4635	0.0006912819371	0.001261624213
4636	0.0006906985258	0.001261309524
4637	0.0006887740501	0.001256000812
4638	0.000687237785	0.001252639134
4639	0.0006868575748	0.0012524114
4640	0.0006866227402	0.001252180718
4641	0.0006863615525	0.001251919524
4642	0.0006860575968	0.001251558133
4643	0.0006854859575	0.001251331411
4644	0.0006837497651	0.001247848672
4645	0.0006836275889	0.001247782041
4646	0.0006829000999	0.001245066602
4647	0.0006824629101	0.001244383615
4648	0.0006822104956	0.001244346443
4649	0.0006820276874	0.001244282347
4650	0.000681364874	0.00124398491
4651	0.0006791536391	0.001238078606
4652	0.0006790118705	0.001238025055
4653	0.0006789055526	0.001237632018
4654	0.0006786995769	0.001237455836
4655	0.000678451933	0.001237344617
4656	0.0006776132984	0.001233826049
4657	0.0006771621432	0.001233557851
4658	0.0006768698167	0.00123342538
4659	0.00067591505	0.001230113323
4660	0.0006756687785	0.001229913653
4661	0.0006755058727	0.001229825475
4662	0.0006745709303	0.00122906192
4663	0.0006742923163	0.001228990033
4664	0.0006739562654	0.001228795009
4665	0.0006736787436	0.001228662655
4666	0.0006726585263	0.001226772051
4667	0.0006725510122	0.001226556056
4668	0.0006725555225	0.001226311547
4669	0.0006721941257	0.001226081183
4670	0.0006719193051	0.001226041142
4671	0.0006718630119	0.001225951983
4672	0.0006717880487	0.001225698461
4673	0.0006713394989	0.001225412116
4674	0.0006704218949	0.001223739433
4675	0.00067045561	0.001223498792
4676	0.0006701433535	0.001223430686
4677	0.0006691778309	0.001221542937
4678	0.0006687584557	0.001221219731
4679	0.0006679456846	0.001219416028
4680	0.0006672699328	0.001218716971
4681	0.0006668444613	0.001218459253
4682	0.0006663715702	0.001218099125
4683	0.0006658305458	0.001217681661
4684	0.0006655676155	0.001217603095
4685	0.0006649821398	0.001217351833
4686	0.0006646817803	0.001217236442
4687	0.0006641899135	0.001216588729
4688	0.0006638280061	0.001216295281
4689	0.0006637752899	0.001216064475
4690	0.00066345531	0.001215815239
4691	0.0006628187211	0.001214962717
4692	0.0006617984974	0.00121385347
4693	0.0006608966702	0.001212918247
4694	0.0006590944102	0.001211608121
4695	0.0006588488625	0.00121157688
4696	0.000658441236	0.00121131026
4697	0.0006584233379	0.001210460699
4698	0.0006578825908	0.00121026463
4699	0.0006570445408	0.001209050987
4700	0.000656876669	0.00120894502
4701	0.0006568015039	0.001208860881
4702	0.0006568658639	0.001208675477
4703	0.0006556777481	0.001206051586
4704	0.0006554451559	0.001205949299
4705	0.0006546851245	0.001205386548
4706	0.0006545870177	0.001205268781
4707	0.0006521722924	0.00120100117
4708	0.0006519800193	0.001198100912
4709	0.0006514444284	0.001197920044
4710	0.0006509928188	0.00119764023
4711	0.0006508993597	0.001197536126
4712	0.0006482968224	0.001193101594
4713	0.0006479552837	0.001192986498
4714	0.0006477481214	0.001192918108
4715	0.0006476835966	0.001192271229
4716	0.0006472376399	0.001191994233
4717	0.0006463059269	0.001190611081
4718	0.0006460249792	0.001189993737
4719	0.0006461469602	0.001187318611
4720	0.0006457891353	0.001187192065
4721	0.0006458643654	0.001184662229
