iter	Passed	Remaining
1718	3200	11696
1719	3202	11693
1720	3204	11690
1721	3206	11689
1722	3207	11686
1723	3209	11683
1724	3210	11680
1725	3212	11676
1726	3213	11673
1727	3215	11670
1728	3217	11668
1729	3218	11666
1730	3221	11666
1731	3223	11664
1732	3224	11661
1733	3226	11659
1734	3228	11656
1735	3229	11653
1736	3231	11650
1737	3232	11648
1738	3234	11645
1739	3236	11642
1740	3237	11639
1741	3239	11636
1742	3240	11633
1743	3242	11630
1744	3243	11627
1745	3245	11625
1746	3247	11622
1747	3248	11620
1748	3250	11618
1749	3252	11615
1750	3253	11612
1751	3255	11609
1752	3257	11606
1753	3258	11604
1754	3260	11601
1755	3261	11597
1756	3263	11594
1757	3264	11591
1758	3266	11588
1759	3267	11585
1760	3269	11583
1761	3271	11580
1762	3272	11578
1763	3274	11575
1764	3275	11572
1765	3277	11569
1766	3279	11566
1767	3280	11563
1768	3282	11561
1769	3283	11558
1770	3285	11554
1771	3287	11552
1772	3288	11550
1773	3290	11547
1774	3291	11544
1775	3293	11541
1776	3294	11538
1777	3296	11536
1778	3298	11533
1779	3299	11530
1780	3301	11528
1781	3303	11525
1782	3304	11522
1783	3306	11520
1784	3307	11517
1785	3309	11514
1786	3310	11511
1787	3312	11508
1788	3314	11506
1789	3315	11503
1790	3317	11500
1791	3318	11497
1792	3320	11494
1793	3322	11491
1794	3323	11489
1795	3325	11488
1796	3327	11485
1797	3329	11484
1798	3337	11505
1799	3340	11505
1800	3342	11504
1801	3344	11503
1802	3346	11502
1803	3350	11506
1804	3352	11506
1805	3354	11505
1806	3356	11503
1807	3359	11505
1808	3361	11503
1809	3362	11501
1810	3364	11497
1811	3365	11494
1812	3367	11491
1813	3368	11488
1814	3370	11486
1815	3372	11483
1816	3374	11481
1817	3375	11478
1818	3377	11475
1819	3378	11472
1820	3380	11469
1821	3381	11466
1822	3383	11463
1823	3384	11461
1824	3386	11458
1825	3388	11456
1826	3389	11452
1827	3391	11449
1828	3392	11447
1829	3394	11444
1830	3396	11442
1831	3398	11440
1832	3399	11437
1833	3401	11435
1834	3402	11431
1835	3404	11429
1836	3405	11426
1837	3407	11423
1838	3408	11420
1839	3410	11417
1840	3412	11414
1841	3413	11412
1842	3415	11410
1843	3417	11407
1844	3418	11404
1845	3420	11401
1846	3421	11399
1847	3424	11398
1848	3425	11396
1849	3427	11393
1850	3428	11390
1851	3430	11386
1852	3432	11385
1853	3433	11382
1854	3435	11380
1855	3436	11377
1856	3438	11374
1857	3439	11371
1858	3441	11368
1859	3443	11365
1860	3444	11362
1861	3446	11360
1862	3447	11357
1863	3449	11354
1864	3450	11351
1865	3452	11348
1866	3453	11346
1867	3455	11343
1868	3457	11340
1869	3458	11337
1870	3460	11335
1871	3461	11332
1872	3463	11329
1873	3465	11327
1874	3466	11324
1875	3467	11320
1876	3469	11318
1877	3471	11315
1878	3472	11312
1879	3474	11309
1880	3475	11307
1881	3477	11304
1882	3482	11312
1883	3484	11311
1884	3486	11309
1885	3487	11306
1886	3489	11303
1887	3492	11305
1888	3493	11303
1889	3497	11307
1890	3499	11304
1891	3500	11302
1892	3502	11299
1893	3504	11296
1894	3506	11295
1895	3507	11292
1896	3509	11289
1897	3510	11286
1898	3512	11286
1899	3515	11287
1900	3517	11286
1901	3519	11284
1902	3522	11284
1903	3523	11281
1904	3525	11279
1905	3527	11278
1906	3529	11275
1907	3531	11274
1908	3532	11272
1909	3536	11274
1910	3538	11273
1911	3540	11274
1912	3542	11273
1913	3544	11270
1914	3546	11268
1915	3548	11266
1916	3549	11263
1917	3551	11262
1918	3553	11260
1919	3555	11257
1920	3556	11255
1921	3558	11252
1922	3560	11250
1923	3561	11248
1924	3563	11245
1925	3564	11242
1926	3567	11241
1927	3568	11239
1928	3570	11235
1929	3571	11233
1930	3573	11230
1931	3574	11227
1932	3576	11224
1933	3577	11221
1934	3579	11219
1935	3580	11216
1936	3582	11213
1937	3583	11210
1938	3585	11208
1939	3587	11206
1940	3588	11203
1941	3590	11200
1942	3591	11197
1943	3593	11193
1944	3594	11191
1945	3596	11189
1946	3598	11186
1947	3599	11183
1948	3601	11181
1949	3603	11179
1950	3604	11177
1951	3606	11174
1952	3608	11172
1953	3609	11169
1954	3611	11167
1955	3613	11164
1956	3614	11162
1957	3616	11159
1958	3618	11157
1959	3619	11155
1960	3621	11152
1961	3623	11150
1962	3625	11148
1963	3626	11146
1964	3628	11144
1965	3630	11142
1966	3632	11140
1967	3633	11137
1968	3635	11135
1969	3637	11133
1970	3639	11131
1971	3640	11128
1972	3642	11127
1973	3644	11125
1974	3646	11123
1975	3647	11120
1976	3649	11118
1977	3651	11115
1978	3652	11112
1979	3654	11110
1980	3655	11108
1981	3657	11105
1982	3659	11102
1983	3660	11100
1984	3662	11098
1985	3664	11095
1986	3665	11092
1987	3667	11090
1988	3668	11087
1989	3670	11085
1990	3672	11083
1991	3673	11081
1992	3675	11078
1993	3677	11075
1994	3678	11073
1995	3680	11070
1996	3682	11068
1997	3683	11066
1998	3685	11063
1999	3687	11061
2000	3688	11058
2001	3690	11055
2002	3691	11052
2003	3694	11053
2004	3697	11055
2005	3699	11054
2006	3701	11054
2007	3703	11052
2008	3705	11050
2009	3707	11047
2010	3708	11045
2011	3710	11043
2012	3712	11041
2013	3714	11040
2014	3716	11038
2015	3718	11037
2016	3720	11034
2017	3723	11036
2018	3725	11034
2019	3726	11032
2020	3728	11029
2021	3730	11028
2022	3731	11025
2023	3733	11022
2024	3734	11020
2025	3736	11017
2026	3738	11015
2027	3739	11013
2028	3741	11010
2029	3742	11007
2030	3744	11004
2031	3745	11001
2032	3747	10997
2033	3748	10995
2034	3750	10992
2035	3751	10989
2036	3753	10987
2037	3754	10984
2038	3756	10981
2039	3757	10978
2040	3759	10975
2041	3760	10972
2042	3762	10969
2043	3763	10966
2044	3765	10964
2045	3766	10961
2046	3768	10958
2047	3769	10955
2048	3771	10952
2049	3772	10950
2050	3774	10948
2051	3776	10947
2052	3778	10944
2053	3779	10942
2054	3781	10939
2055	3782	10936
2056	3784	10935
2057	3786	10932
2058	3788	10929
2059	3789	10927
2060	3790	10924
2061	3792	10921
2062	3794	10918
2063	3795	10916
2064	3797	10914
2065	3799	10912
2066	3800	10909
2067	3802	10907
2068	3804	10904
2069	3805	10902
2070	3807	10899
2071	3808	10896
2072	3810	10896
2073	3812	10893
2074	3813	10890
2075	3815	10888
2076	3817	10886
2077	3819	10883
2078	3820	10881
2079	3822	10878
2080	3823	10876
2081	3826	10877
2082	3828	10875
2083	3830	10873
2084	3832	10872
2085	3834	10872
2086	3836	10870
2087	3838	10868
2088	3839	10865
2089	3841	10863
2090	3843	10860
2091	3844	10858
2092	3846	10856
2093	3847	10852
2094	3849	10850
2095	3850	10846
2096	3852	10844
2097	3853	10841
2098	3855	10837
2099	3856	10834
2100	3858	10832
2101	3859	10829
2102	3861	10827
2103	3862	10824
2104	3864	10822
2105	3866	10819
2106	3867	10816
2107	3869	10814
2108	3870	10811
2109	3872	10808
2110	3873	10805
2111	3878	10813
2112	3881	10813
2113	3882	10810
2114	3884	10808
2115	3885	10805
2116	3887	10804
2117	3889	10802
2118	3891	10800
2119	3893	10799
2120	3895	10796
2121	3896	10794
2122	3898	10792
2123	3902	10795
2124	3904	10796
2125	3906	10794
2126	3908	10792
2127	3910	10791
2128	3912	10789
2129	3913	10786
2130	3915	10783
2131	3916	10779
2132	3918	10777
2133	3919	10773
2134	3921	10771
2135	3922	10768
2136	3924	10765
2137	3925	10764
2138	3927	10761
2139	3928	10758
2140	3930	10755
2141	3931	10753
2142	3933	10750
2143	3935	10747
2144	3936	10745
2145	3938	10743
2146	3939	10740
2147	3941	10738
2148	3943	10736
2149	3944	10733
2150	3946	10730
2151	3947	10727
2152	3949	10724
2153	3950	10722
2154	3952	10720
2155	3953	10717
2156	3955	10714
2157	3957	10712
2158	3958	10710
2159	3960	10707
2160	3962	10705
2161	3963	10703
2162	3965	10699
2163	3966	10697
2164	3968	10694
2165	3970	10693
2166	3972	10693
2167	3974	10691
2168	3975	10688
2169	3977	10686
2170	3979	10684
2171	3980	10681
2172	3982	10678
2173	3983	10675
2174	3985	10672
2175	3986	10670
2176	3988	10667
2177	3989	10664
2178	3991	10661
2179	3992	10659
2180	3994	10657
2181	3995	10654
2182	3997	10652
2183	3998	10649
2184	4000	10647
2185	4002	10645
2186	4003	10642
2187	4005	10639
2188	4006	10636
2189	4008	10633
2190	4009	10631
2191	4011	10628
2192	4012	10625
2193	4014	10623
2194	4016	10621
2195	4018	10619
2196	4019	10616
2197	4020	10613
2198	4022	10610
2199	4023	10607
2200	4024	10604
2201	4026	10601
2202	4027	10599
2203	4029	10596
2204	4031	10594
2205	4032	10591
2206	4034	10589
2207	4035	10586
2208	4037	10585
2209	4039	10582
2210	4041	10580
2211	4042	10578
2212	4044	10575
2213	4046	10575
2214	4048	10573
2215	4050	10572
2216	4052	10569
2217	4053	10567
2218	4055	10564
2219	4056	10562
2220	4058	10559
2221	4060	10559
2222	4067	10571
2223	4070	10571
2224	4072	10570
2225	4074	10568
2226	4076	10568
2227	4078	10566
2228	4081	10566
2229	4083	10565
2230	4086	10565
2231	4087	10563
2232	4088	10560
2233	4090	10558
2234	4093	10557
2235	4094	10554
2236	4095	10552
2237	4097	10549
2238	4099	10547
2239	4100	10544
2240	4101	10541
2241	4103	10538
2242	4104	10535
2243	4106	10533
2244	4108	10531
2245	4109	10528
2246	4111	10526
2247	4112	10523
2248	4114	10521
2249	4115	10518
2250	4117	10515
2251	4118	10512
2252	4120	10510
2253	4122	10509
2254	4124	10506
2255	4125	10504
2256	4127	10502
2257	4128	10499
2258	4130	10496
2259	4131	10494
2260	4133	10491
2261	4135	10489
2262	4136	10486
2263	4138	10483
2264	4139	10481
2265	4140	10477
2266	4142	10475
2267	4143	10472
2268	4145	10469
2269	4146	10467
2270	4148	10464
2271	4150	10462
2272	4151	10460
2273	4153	10457
2274	4154	10455
2275	4156	10453
2276	4157	10450
2277	4159	10448
2278	4161	10445
2279	4162	10442
2280	4164	10440
2281	4165	10438
2282	4167	10435
2283	4168	10433
2284	4170	10431
2285	4172	10428
2286	4173	10426
2287	4175	10424
2288	4177	10422
2289	4178	10419
2290	4180	10417
2291	4182	10416
2292	4184	10413
2293	4185	10411
2294	4187	10409
2295	4188	10406
2296	4190	10403
2297	4191	10400
2298	4193	10398
2299	4195	10398
2300	4197	10395
2301	4198	10391
2302	4199	10389
2303	4201	10386
2304	4202	10384
2305	4204	10381
2306	4205	10379
2307	4207	10376
2308	4209	10374
2309	4210	10372
2310	4212	10370
2311	4214	10367
2312	4215	10365
2313	4217	10363
2314	4219	10361
2315	4221	10360
2316	4223	10358
2317	4224	10355
2318	4226	10355
2319	4229	10354
2320	4231	10353
2321	4234	10354
2322	4235	10352
2323	4237	10349
2324	4239	10347
2325	4240	10345
2326	4244	10348
2327	4248	10350
2328	4250	10348
2329	4251	10347
2330	4253	10344
2331	4255	10342
2332	4257	10341
2333	4259	10339
2334	4261	10338
2335	4263	10336
2336	4265	10335
2337	4267	10334
2338	4270	10335
2339	4272	10334
2340	4274	10333
2341	4276	10330
2342	4277	10328
2343	4279	10326
2344	4280	10323
2345	4282	10320
2346	4283	10318
2347	4286	10317
2348	4287	10314
2349	4289	10312
2350	4290	10310
2351	4292	10307
2352	4294	10305
2353	4295	10303
2354	4297	10301
2355	4298	10298
2356	4300	10295
2357	4302	10293
2358	4303	10291
2359	4305	10288
2360	4306	10286
2361	4308	10283
2362	4309	10281
2363	4311	10278
2364	4313	10276
2365	4314	10274
2366	4316	10273
2367	4318	10270
2368	4319	10268
2369	4321	10266
2370	4323	10263
2371	4324	10261
2372	4326	10258
2373	4327	10256
2374	4329	10254
2375	4331	10251
2376	4332	10249
2377	4334	10247
2378	4335	10244
2379	4337	10242
2380	4338	10239
2381	4340	10237
2382	4342	10234
2383	4343	10232
2384	4345	10230
2385	4346	10227
2386	4348	10225
2387	4349	10222
2388	4351	10220
2389	4353	10217
2390	4354	10215
2391	4356	10213
2392	4357	10210
2393	4359	10208
2394	4361	10206
2395	4362	10204
2396	4364	10201
2397	4366	10199
2398	4367	10197
2399	4369	10194
2400	4370	10192
2401	4372	10189
2402	4373	10187
2403	4375	10185
2404	4377	10183
2405	4378	10180
2406	4380	10178
2407	4382	10176
2408	4383	10174
2409	4385	10171
2410	4386	10168
2411	4388	10166
2412	4389	10163
2413	4391	10162
2414	4393	10160
2415	4395	10158
2416	4396	10155
2417	4398	10153
2418	4399	10151
2419	4401	10148
2420	4402	10146
2421	4404	10143
2422	4405	10141
2423	4407	10138
2424	4409	10136
2425	4410	10134
2426	4412	10132
2427	4414	10129
2428	4415	10127
2429	4417	10125
2430	4418	10122
2431	4420	10120
2432	4422	10118
2433	4423	10115
2434	4424	10112
2435	4427	10112
2436	4431	10115
2437	4433	10114
2438	4435	10112
2439	4436	10110
2440	4438	10108
2441	4440	10106
2442	4442	10105
2443	4444	10103
2444	4446	10102
2445	4449	10102
2446	4454	10107
2447	4456	10108
2448	4458	10106
2449	4460	10103
2450	4461	10101
2451	4463	10099
2452	4465	10098
2453	4467	10095
2454	4468	10093
2455	4470	10090
2456	4471	10088
2457	4473	10085
2458	4474	10083
2459	4476	10080
2460	4477	10078
2461	4479	10076
2462	4481	10073
2463	4482	10071
2464	4484	10069
2465	4485	10066
2466	4487	10064
2467	4488	10061
2468	4490	10059
2469	4491	10056
2470	4493	10054
2471	4495	10052
2472	4496	10050
2473	4499	10049
2474	4500	10047
2475	4502	10045
2476	4504	10044
2477	4506	10042
2478	4508	10039
2479	4509	10037
2480	4511	10034
2481	4513	10035
2482	4515	10032
2483	4517	10031
2484	4519	10029
2485	4520	10026
2486	4522	10024
2487	4523	10021
2488	4525	10019
2489	4526	10016
2490	4528	10014
2491	4529	10012
2492	4531	10009
2493	4532	10007
2494	4534	10004
2495	4535	10002
2496	4537	10000
2497	4539	9997
2498	4540	9995
2499	4542	9992
2500	4543	9990
2501	4545	9987
2502	4546	9985
2503	4548	9982
2504	4549	9980
2505	4551	9978
2506	4552	9975
2507	4554	9973
2508	4555	9970
2509	4557	9968
2510	4559	9966
2511	4560	9963
2512	4562	9961
2513	4563	9958
2514	4565	9955
2515	4566	9953
2516	4568	9951
2517	4569	9948
2518	4571	9946
2519	4573	9945
2520	4575	9944
2521	4577	9941
2522	4578	9939
2523	4579	9936
2524	4581	9934
2525	4583	9932
2526	4584	9929
2527	4586	9926
2528	4587	9924
2529	4589	9921
2530	4590	9919
2531	4591	9916
2532	4593	9913
2533	4595	9912
2534	4597	9911
2535	4599	9910
2536	4601	9908
2537	4604	9908
2538	4605	9906
2539	4610	9911
2540	4612	9910
2541	4614	9908
2542	4619	9911
2543	4622	9913
2544	4624	9911
2545	4626	9910
2546	4627	9908
2547	4629	9905
2548	4631	9903
2549	4632	9901
2550	4634	9899
2551	4635	9896
2552	4637	9894
2553	4638	9891
2554	4641	9890
2555	4642	9888
2556	4644	9886
2557	4646	9884
2558	4647	9882
2559	4650	9881
2560	4651	9879
2561	4653	9876
2562	4654	9874
2563	4656	9872
2564	4657	9869
2565	4659	9867
2566	4661	9865
2567	4662	9862
2568	4664	9861
2569	4666	9859
2570	4667	9856
2571	4669	9854
2572	4670	9852
2573	4672	9849
2574	4674	9847
2575	4675	9845
2576	4677	9842
2577	4679	9840
2578	4680	9838
2579	4682	9835
2580	4683	9833
2581	4685	9830
2582	4686	9828
2583	4687	9825
2584	4689	9823
2585	4690	9820
2586	4691	9817
2587	4693	9814
2588	4694	9812
2589	4696	9809
2590	4697	9807
2591	4699	9805
2592	4701	9803
2593	4703	9801
2594	4704	9798
2595	4706	9796
2596	4707	9794
2597	4709	9792
2598	4712	9792
2599	4714	9791
2600	4716	9789
2601	4718	9788
2602	4719	9785
2603	4721	9783
2604	4723	9781
2605	4725	9780
2606	4727	9778
2607	4728	9776
2608	4730	9774
2609	4731	9771
2610	4733	9769
2611	4734	9766
2612	4736	9764
2613	4738	9762
2614	4739	9760
2615	4741	9758
2616	4743	9756
2617	4744	9754
2618	4746	9752
2619	4748	9749
2620	4749	9747
2621	4751	9745
2622	4753	9743
2623	4754	9740
2624	4756	9738
2625	4758	9737
2626	4759	9734
2627	4761	9732
2628	4763	9731
2629	4765	9729
2630	4766	9727
2631	4768	9725
2632	4770	9723
2633	4771	9721
2634	4773	9718
2635	4774	9716
2636	4777	9716
2637	4780	9717
2638	4782	9716
2639	4785	9715
2640	4787	9714
2641	4789	9712
2642	4791	9710
2643	4793	9709
2644	4794	9707
2645	4796	9705
2646	4799	9705
2647	4801	9704
2648	4804	9704
2649	4805	9702
2650	4807	9700
2651	4809	9698
2652	4810	9696
2653	4812	9693
2654	4814	9692
2655	4816	9690
2656	4817	9687
2657	4818	9684
2658	4820	9682
2659	4821	9679
2660	4823	9677
2661	4824	9675
2662	4826	9672
2663	4828	9670
2664	4829	9668
2665	4831	9666
2666	4832	9664
2667	4834	9661
2668	4836	9660
2669	4838	9658
2670	4839	9655
2671	4841	9653
2672	4842	9650
2673	4844	9648
2674	4846	9646
2675	4848	9645
2676	4849	9643
2677	4851	9641
2678	4853	9639
2679	4854	9636
2680	4856	9634
2681	4857	9632
2682	4859	9630
2683	4861	9628
2684	4863	9626
2685	4864	9624
2686	4866	9621
2687	4867	9619
2688	4869	9617
2689	4871	9615
2690	4872	9613
2691	4874	9611
2692	4876	9609
2693	4878	9607
2694	4879	9605
2695	4881	9603
2696	4882	9601
2697	4884	9598
2698	4886	9596
2699	4887	9594
2700	4890	9593
2701	4891	9591
2702	4893	9588
2703	4894	9586
2704	4895	9583
2705	4897	9581
2706	4899	9579
2707	4900	9576
2708	4902	9576
2709	4904	9574
2710	4906	9572
2711	4907	9569
2712	4909	9567
2713	4911	9565
2714	4912	9562
2715	4914	9560
2716	4915	9558
2717	4917	9556
2718	4919	9555
2719	4921	9553
2720	4922	9550
2721	4924	9549
2722	4926	9547
2723	4927	9544
2724	4929	9542
2725	4931	9540
2726	4932	9537
2727	4933	9534
2728	4935	9532
2729	4936	9529
2730	4938	9528
2731	4940	9526
2732	4942	9524
2733	4944	9522
2734	4945	9520
2735	4947	9518
2736	4949	9516
2737	4950	9514
2738	4952	9512
2739	4953	9509
2740	4955	9507
2741	4957	9505
2742	4959	9505
2743	4962	9504
2744	4964	9503
2745	4966	9502
2746	4968	9500
2747	4970	9499
2748	4972	9497
2749	4974	9495
2750	4976	9494
2751	4978	9493
2752	4981	9494
2753	4984	9495
2754	4987	9496
2755	4989	9494
2756	4991	9492
2757	4993	9491
2758	4995	9489
2759	4997	9487
2760	4998	9485
2761	5000	9483
2762	5002	9480
2763	5003	9478
2764	5005	9476
2765	5006	9474
2766	5009	9473
2767	5010	9471
2768	5012	9469
2769	5014	9467
2770	5015	9465
2771	5017	9462
2772	5018	9460
2773	5020	9458
2774	5022	9455
2775	5023	9453
2776	5025	9451
2777	5026	9449
2778	5028	9447
2779	5030	9445
2780	5031	9443
2781	5033	9440
2782	5034	9438
2783	5036	9436
2784	5037	9433
2785	5039	9431
2786	5041	9429
2787	5042	9427
2788	5044	9425
2789	5046	9422
2790	5047	9420
2791	5049	9418
2792	5051	9417
2793	5053	9416
2794	5055	9414
2795	5057	9412
2796	5059	9410
2797	5060	9408
2798	5062	9406
2799	5063	9404
2800	5065	9401
2801	5066	9398
2802	5068	9396
2803	5069	9394
2804	5071	9392
2805	5072	9389
2806	5074	9387
2807	5075	9385
2808	5077	9383
2809	5079	9381
2810	5080	9378
2811	5082	9376
2812	5083	9373
2813	5085	9371
2814	5087	9370
2815	5088	9368
2816	5090	9365
2817	5091	9363
2818	5093	9360
2819	5094	9358
2820	5096	9356
2821	5098	9354
2822	5099	9352
2823	5101	9349
2824	5103	9348
2825	5104	9345
2826	5106	9343
2827	5107	9340
2828	5109	9338
2829	5110	9336
2830	5112	9334
2831	5113	9332
2832	5115	9330
2833	5117	9327
2834	5119	9326
2835	5120	9324
2836	5122	9322
2837	5124	9320
2838	5125	9318
2839	5127	9315
2840	5129	9314
2841	5131	9312
2842	5132	9310
2843	5134	9308
2844	5136	9306
2845	5137	9304
2846	5139	9302
2847	5141	9301
2848	5155	9320
2849	5157	9319
2850	5159	9318
2851	5164	9322
2852	5166	9321
2853	5168	9319
2854	5170	9317
2855	5171	9314
2856	5173	9312
2857	5175	9311
2858	5176	9308
2859	5178	9306
2860	5179	9304
2861	5181	9301
2862	5183	9299
2863	5184	9297
2864	5186	9295
2865	5188	9293
2866	5189	9291
2867	5191	9290
2868	5193	9287
2869	5194	9285
2870	5196	9282
2871	5197	9280
2872	5199	9278
2873	5201	9276
2874	5202	9274
2875	5204	9272
2876	5205	9270
2877	5207	9267
2878	5209	9266
2879	5210	9263
2880	5212	9261
2881	5214	9259
2882	5215	9257
2883	5217	9255
2884	5218	9252
2885	5220	9250
2886	5222	9248
2887	5223	9246
2888	5225	9243
2889	5226	9241
2890	5228	9239
2891	5229	9237
2892	5231	9235
2893	5233	9233
2894	5234	9231
2895	5236	9229
2896	5238	9227
2897	5240	9225
2898	5241	9223
2899	5243	9221
2900	5244	9218
2901	5246	9216
2902	5247	9214
2903	5249	9211
2904	5251	9209
2905	5252	9207
2906	5254	9205
2907	5256	9204
2908	5258	9202
2909	5259	9199
2910	5261	9197
2911	5262	9195
2912	5264	9193
2913	5266	9192
2914	5268	9189
2915	5269	9187
2916	5271	9185
2917	5273	9184
2918	5275	9182
2919	5276	9180
2920	5278	9178
2921	5280	9176
2922	5282	9174
2923	5283	9172
2924	5285	9170
2925	5287	9168
2926	5288	9166
2927	5290	9163
2928	5291	9161
2929	5293	9159
2930	5294	9157
2931	5296	9154
2932	5297	9152
2933	5299	9150
2934	5301	9148
2935	5302	9146
2936	5304	9143
2937	5305	9141
2938	5307	9139
2939	5308	9137
2940	5310	9135
2941	5311	9132
2942	5313	9130
2943	5314	9127
2944	5316	9125
2945	5318	9123
2946	5319	9121
2947	5321	9119
2948	5322	9116
2949	5324	9115
2950	5327	9115
2951	5329	9113
2952	5331	9111
2953	5333	9110
2954	5335	9108
2955	5336	9106
2956	5338	9105
2957	5341	9105
2958	5343	9103
2959	5345	9101
2960	5347	9099
2961	5349	9098
2962	5351	9097
2963	5354	9097
2964	5356	9095
2965	5357	9093
2966	5359	9091
2967	5361	9089
2968	5363	9087
2969	5364	9085
2970	5366	9083
2971	5367	9081
2972	5369	9078
2973	5371	9076
2974	5372	9074
2975	5374	9072
2976	5375	9070
2977	5377	9067
2978	5378	9065
2979	5380	9063
2980	5381	9061
2981	5383	9058
2982	5385	9057
2983	5386	9054
2984	5388	9052
2985	5389	9050
2986	5391	9047
2987	5392	9045
2988	5394	9044
2989	5396	9042
2990	5398	9040
2991	5400	9039
2992	5402	9037
2993	5403	9035
2994	5405	9033
2995	5407	9031
2996	5408	9028
2997	5410	9026
2998	5411	9024
2999	5413	9021
3000	5414	9020
3001	5416	9017
3002	5418	9015
3003	5419	9013
3004	5420	9010
3005	5422	9008
3006	5423	9006
3007	5425	9003
3008	5427	9001
3009	5428	8999
3010	5430	8997
3011	5432	8995
3012	5433	8993
3013	5435	8991
3014	5437	8989
3015	5438	8987
3016	5440	8986
3017	5442	8984
3018	5444	8982
3019	5445	8980
3020	5447	8978
3021	5449	8975
3022	5450	8973
3023	5452	8971
3024	5453	8969
3025	5455	8967
3026	5457	8965
3027	5458	8963
3028	5460	8961
3029	5462	8959
3030	5464	8957
3031	5465	8955
3032	5467	8953
3033	5468	8951
3034	5470	8949
3035	5472	8946
3036	5473	8944
3037	5476	8944
3038	5477	8942
3039	5479	8940
3040	5481	8938
3041	5482	8936
3042	5484	8933
3043	5485	8931
3044	5487	8929
3045	5488	8927
3046	5490	8925
3047	5492	8922
3048	5493	8920
3049	5495	8918
3050	5496	8916
3051	5498	8913
3052	5499	8911
3053	5501	8909
3054	5502	8907
3055	5504	8905
3056	5506	8903
3057	5512	8907
3058	5513	8906
3059	5515	8904
3060	5517	8903
3061	5520	8902
3062	5522	8900
3063	5523	8898
3064	5525	8896
3065	5527	8895
3066	5530	8895
3067	5532	8893
3068	5534	8891
3069	5536	8891
3070	5539	8891
3071	5541	8889
3072	5543	8887
3073	5544	8885
3074	5546	8882
3075	5547	8880
3076	5549	8878
3077	5550	8876
3078	5552	8874
3079	5554	8872
3080	5556	8870
3081	5557	8868
3082	5559	8866
3083	5560	8864
3084	5562	8862
3085	5564	8860
3086	5565	8858
3087	5567	8856
3088	5569	8854
3089	5570	8851
3090	5572	8849
3091	5573	8847
3092	5575	8844
3093	5576	8842
3094	5578	8840
3095	5579	8838
3096	5581	8835
3097	5582	8833
3098	5584	8831
3099	5586	8829
3100	5587	8827
3101	5589	8825
3102	5590	8822
3103	5592	8820
3104	5593	8818
3105	5595	8816
3106	5597	8814
3107	5598	8812
3108	5600	8810
3109	5601	8808
3110	5603	8806
3111	5605	8803
3112	5606	8801
3113	5608	8799
3114	5610	8798
3115	5612	8797
3116	5614	8795
3117	5616	8793
3118	5617	8791
3119	5619	8789
3120	5620	8786
3121	5622	8784
3122	5623	8782
3123	5625	8780
3124	5627	8778
3125	5628	8776
3126	5630	8774
3127	5631	8771
3128	5633	8769
3129	5635	8767
3130	5636	8765
3131	5637	8762
3132	5639	8760
3133	5640	8758
3134	5642	8756
3135	5644	8753
3136	5645	8751
3137	5646	8748
3138	5648	8746
3139	5649	8744
3140	5651	8742
3141	5652	8740
3142	5654	8737
3143	5655	8735
3144	5657	8733
3145	5659	8731
3146	5660	8729
3147	5662	8727
3148	5664	8725
3149	5666	8724
3150	5667	8722
3151	5670	8721
3152	5672	8719
3153	5673	8717
3154	5675	8715
3155	5676	8712
3156	5678	8710
3157	5679	8708
3158	5681	8706
3159	5683	8704
3160	5684	8702
3161	5686	8700
3162	5688	8699
3163	5690	8698
3164	5692	8696
3165	5694	8695
3166	5696	8693
3167	5699	8692
3168	5700	8690
3169	5702	8688
3170	5704	8687
3171	5706	8685
3172	5708	8683
3173	5710	8682
3174	5713	8682
3175	5716	8682
3176	5718	8681
3177	5720	8679
3178	5722	8677
3179	5723	8675
3180	5725	8673
3181	5727	8671
3182	5728	8669
3183	5730	8667
3184	5732	8665
3185	5734	8664
3186	5735	8662
3187	5737	8660
3188	5738	8657
3189	5740	8655
3190	5741	8653
3191	5743	8650
3192	5744	8648
3193	5746	8646
3194	5747	8644
3195	5749	8642
3196	5751	8640
3197	5752	8638
3198	5754	8635
3199	5755	8633
3200	5757	8631
3201	5758	8628
3202	5760	8626
3203	5761	8624
3204	5763	8622
3205	5764	8620
3206	5766	8618
3207	5767	8616
3208	5769	8613
3209	5771	8611
3210	5772	8609
3211	5774	8607
3212	5775	8604
3213	5777	8602
3214	5778	8600
3215	5780	8598
3216	5781	8596
3217	5783	8593
3218	5784	8591
3219	5785	8589
3220	5787	8586
3221	5789	8584
3222	5790	8582
3223	5792	8580
3224	5793	8578
3225	5795	8576
3226	5796	8573
3227	5797	8571
3228	5799	8568
3229	5801	8566
3230	5802	8565
3231	5804	8563
3232	5806	8561
3233	5808	8559
3234	5809	8557
3235	5811	8555
3236	5813	8553
3237	5814	8551
3238	5816	8549
3239	5818	8547
3240	5819	8545
3241	5821	8543
3242	5823	8541
3243	5824	8539
3244	5825	8536
3245	5827	8534
3246	5828	8532
3247	5830	8529
3248	5831	8527
3249	5833	8525
3250	5834	8523
3251	5836	8521
3252	5838	8519
3253	5839	8517
3254	5841	8515
3255	5842	8512
3256	5844	8510
3257	5845	8508
3258	5847	8506
3259	5849	8504
3260	5850	8502
3261	5852	8500
3262	5854	8498
3263	5855	8496
3264	5857	8494
3265	5858	8491
3266	5859	8489
3267	5861	8487
3268	5863	8485
3269	5865	8483
3270	5866	8481
3271	5868	8479
